1072959000 1072959037 36.38 165.48 4.2 1.03 0.761773
1075038900 1075038976 42.54 -102.78 8.81 1.35 1.74928
1075075800 1075075914 59.05 29.68 5.62 0.74 1.95733
1075100400 1075100660 18.11 35.93 2.87 0.64 0.432921
1075131300 1075131505 36.13 151.19 5.09 0.85 0.878616
1075171800 1075172017 49.01 -156.02 2.25 0.55 0.509417
1075194600 1075194806 37.93 -125.94 3.74 0.71 0.662376
1075196100 1075196307 36.18 50.87 7.66 0.38 1.35912
1075198800 1075199096 32.29 140.44 3.04 0.67 0.497881
1075203300 1075203313 49 -125.37 2.57 0.79 0.58855
1075210800 1075210988 53.63 -39.25 4.09 0.89 1.1175
1075257300 1075257498 10.42 110.77 4.3 0.8 0.663791
1075265400 1075265465 30.24 119.66 3.64 0.63 0.586373
1075320000 1075320203 42.06 84.64 3.23 0.62 0.614285
1075333200 1075333447 12.9 14.24 12.21 2.1 1.92807
1075445100 1075445286 34.08 99.43 3.78 0.65 0.637123
1076452800 1076453050 50.15 -157.43 2.23 0.64 0.523727
1076514600 1076514801 42.1 -114.98 7.08 2.49 1.38016
1076525700 1076525707 25.01 -1.79 4.98 1.11 0.775404
1076535300 1076535355 53.09 83.76 3.27 0.63 0.876411
1076657100 1076657316 35.31 137.36 2.83 0.65 0.48474
1076673300 1076673389 21.58 -32.61 3.05 1 0.47643
1077936300 1077936538 23.9 116.88 2.88 0.56 0.443622
1077945000 1077945281 23.99 172.86 11.04 1.12 1.77506
1078527600 1078527610 21.6 54.57 3.42 0.74 0.519944
1078597500 1078597659 24.43 101.77 4.84 1.23 0.772539
1078597800 1078597949 49.99 16.2 3.08 0.62 0.743795
1078597800 1078598010 18.41 -158.31 1.93 0.49 0.29389
1078769700 1078769825 25.42 45.66 9.66 0.96 1.58213
1078997100 1078997137 54.13 109.76 3.76 0.8 1.07902
1079044200 1079044379 18.23 -5.56 9.77 1.01 1.58371
1079379600 1079379772 6.62 -141.32 3.71 0.69 0.573009
1079397600 1079397677 55.23 62.28 2.47 0.59 0.718137
1079826600 1079826813 37.47 -125.87 2.96 0.69 0.516302
1079840100 1079840302 24.17 -69.62 9.35 0.95 1.50844
1079983200 1079983356 13.92 105.96 9.93 1.06 1.57266
1079989200 1079989292 44.95 96.91 5.16 0.64 1.07462
1079995200 1079995445 5.04 -77.11 6.04 0.82 0.945901
1080004800 1080005025 36.54 -163.62 4.82 0.71 0.837103
1080348300 1080348434 45.85 -44.71 14.93 1.28 3.27603
1080360600 1080360761 23.16 168.92 4.28 1.21 0.664898
1080612900 1080613117 33.19 68.19 9.27 0.78 1.6238
1080621900 1080621962 42.28 53.85 4.67 0.87 0.931971
1080621900 1080622169 27.08 -106.47 6.25 0.82 1.02202
1080622800 1080622865 45.71 -128.03 3.81 1 0.813696
1080622800 1080622918 31.15 113.97 1.97 0.51 0.320837
1080623100 1080623372 41.64 -173.17 6.52 1.19 1.28742
1080623400 1080623526 46.07 123.2 4.76 0.74 1.04355
1080623400 1080623684 20.87 112.69 2.69 0.69 0.420558
1080624900 1080624917 32.19 -75.69 2.58 0.56 0.426113
1080625200 1080625418 44.36 -159.81 4.13 0.81 0.854579
1080625500 1080625531 26.76 -12.78 4.68 0.78 0.757134
1080625500 1080625647 8.97 90.81 2.9 0.56 0.45861
1080625800 1080625815 47.44 -138.13 2.35 0.5 0.51816
1080626700 1080626906 8.97 95.54 4.53 0.75 0.726812
1080627300 1080627589 51.32 -33.4 2.25 0.54 0.559675
1080628200 1080628292 36.79 93.05 2.65 0.47 0.46769
1080628200 1080628350 28.27 7.74 8.21 1.63 1.36606
1080628500 1080628719 30.46 -76.02 6.06 0.91 1.01244
1080629100 1080629170 28.32 -14.23 4.8 1 0.784145
1080629400 1080629478 21.9 -106.47 12.38 1.41 2.03247
1080629400 1080629504 42.06 -20.91 4.37 0.63 0.858639
1080654000 1080654090 30.28 72.01 6.65 1.09 1.11578
1080830700 1080830746 34.54 10.93 2.16 0.56 0.366261
1080844200 1080844369 40.86 -103.05 5.75 0.85 1.1026
1081451700 1081451729 36.61 178.07 6.58 1.21 1.18526
1081459800 1081459988 23.5 49.93 5.27 0.78 0.845021
1081677300 1081677476 33.61 -45.1 3.56 0.74 0.606325
1081684500 1081684702 18.77 -104.97 2.44 0.56 0.384442
1081728600 1081728687 17.14 4.05 3.62 0.63 0.561038
1081734900 1081735006 29.3 -140.78 2.83 0.76 0.44757
1081822200 1081822407 37.03 150.52 2 0.52 0.338622
1081827900 1081828010 47.95 -38.97 2.5 0.47 0.546716
1081827900 1081828036 25.81 -25.41 6.22 0.07 0.982585
1081829700 1081829964 47.14 -119.53 4.42 0.71 0.961297
1081830000 1081830007 42.49 -14.49 2.52 0.56 0.477057
1081830000 1081830228 21.21 45.11 5.03 0.72 0.781882
1081832400 1081832478 41.94 -117.68 2.54 0.68 0.474825
1081832700 1081832816 41.21 23.7 3.53 0.9 0.659668
1081833900 1081833951 47.96 27.52 2.15 0.6 0.471032
1081833900 1081833951 39.19 -164.29 2.73 0.55 0.484453
1081834200 1081834418 44.01 142.37 2.44 0.53 0.481188
1081834500 1081834579 20.25 -23.36 3.65 0.66 0.560836
1081834800 1081834956 47.28 41.63 1.9 0.48 0.407119
1081835100 1081835110 36.24 -99.72 2.87 0.61 0.485625
1081836600 1081836676 52.16 153.47 2.31 0.44 0.583838
1081836900 1081836958 53.09 -162.96 4.55 1 1.21
1081842900 1081843060 38.58 -142.32 2.98 0.56 0.524213
1081844400 1081844634 26.29 98.86 2.98 0.59 0.462593
1081847100 1081847322 31.53 -162.16 6.95 0.9 1.14573
1081847400 1081847547 43.04 -160.81 4.84 2.45 0.948926
1081847400 1081847640 51.02 -167.66 3.2 0.67 0.780616
1081847700 1081847844 32.54 -62.68 8.66 0.93 1.4517
1081848000 1081848122 26.14 -103.28 2.29 0.6 0.350751
1081852500 1081852655 54.1 -45.79 3.79 1.03 1.04288
1081852500 1081852784 3.45 97.77 10.39 3.04 1.69891
1081853400 1081853682 49.23 -38.19 4.78 0.7 1.11217
1081866600 1081866645 40 -75.12 4.48 0.91 0.819191
1081867200 1081867225 54.36 149.26 2.22 0.47 0.610906
1081867500 1081867677 10.99 -135.59 4.38 0.72 0.678672
1081867800 1081867807 36.69 -69.65 2.46 0.59 0.41612
1081868100 1081868320 45.69 130.13 6.2 1.09 1.32053
1081868700 1081868717 36.38 48.32 3.56 0.65 0.609468
1081871700 1081871982 25.79 42.67 3.68 0.66 0.568982
1081875300 1081875320 14.02 -2.93 3.24 0.93 0.492414
1081875300 1081875425 28.13 -61.22 6 1.07 0.950623
1081881300 1081881513 35.36 -164.03 3.21 0.66 0.537443
1083648900 1083649074 51.24 -45.76 3.01 0.56 0.792108
1083653700 1083653776 38.04 -159.94 3.06 0.61 0.590571
1083766800 1083766834 23.67 -59.77 4.43 0.68 0.762698
1083772500 1083772514 35.93 122.62 4.55 0.78 0.86352
1084002900 1084003097 56.64 -51.09 5.15 0.98 1.62728
1084020000 1084020150 33.78 -49.12 3.16 0.6 0.551399
1084285200 1084285247 37.47 -118.86 2.78 0.61 0.503775
1084374900 1084375001 33.95 -152.38 4.19 0.88 0.75319
1084392000 1084392029 14.95 0.02 4 0.72 0.664421
1085107800 1085108005 50.31 -31.07 3.74 0.74 0.938922
1085143500 1085143737 38.49 -67.9 2.4 0.54 0.448794
1086256800 1086257042 45.73 112.85 11.31 1.43 2.61149
1086276300 1086276510 32.01 -135.31 10.4 0.98 1.87552
1086735600 1086735661 38.43 24.42 6.89 1.22 1.27283
1086739200 1086739412 36.67 66.92 3.57 0.91 0.630743
1087042200 1087042237 28.1 -147.41 4.32 1.67 0.759935
1087047600 1087047799 38.21 106.21 5.21 0.99 1.0312
1087059300 1087059458 33.4 -48.6 5.74 0.76 1.04963
1087065300 1087065567 28.46 -25.42 5.73 0.84 0.999951
1087078500 1087078582 49.15 -55.66 5.52 1 1.36012
1087091100 1087091255 43.56 -119.76 7.31 0.89 1.58051
1087321500 1087321793 47.65 -29.04 1.5 0.71 0.325333
1087327500 1087327740 16.25 -56.15 6.5 0.98 1.04417
1087469700 1087469871 42.73 170.02 1.83 0.48 0.363971
1087473300 1087473552 39.74 -107.96 7.05 1.36 1.37933
1087631700 1087631872 52.27 42.97 4.2 0.8 1.11994
1087635900 1087636088 24.8 -95.87 3.54 0.67 0.576142
1088994300 1088994438 24.94 -20.54 2.56 0.64 0.411137
1089046200 1089046302 18.13 -60.24 5.78 0.93 0.946124
1090123800 1090123921 49.12 -25.72 3.65 0.73 0.897021
1090131900 1090132131 22.71 63.11 3.58 1.28 0.611557
1090266000 1090266048 41.47 -61.86 2.2 0.54 0.428494
1090347000 1090347075 40.01 145.82 4.71 0.67 0.916803
1090509000 1090509029 30.19 87.92 6.76 1.24 1.19252
1090761600 1090761610 38.58 -84.2 4.54 0.71 0.850135
1090768800 1090769019 31.52 62.32 7.75 0.98 1.36249
1090932000 1090932158 59.73 -15.01 10.19 1.09 3.85614
1090936200 1090936416 19.69 52.91 5.47 0.86 0.910062
1091239500 1091239602 58.46 -120.26 3.38 0.62 1.14777
1091243700 1091243783 34.04 -176.69 3.29 0.61 0.591693
1091559900 1091560178 37.72 12.8 3.25 0.71 0.588166
1091569200 1091569434 41.51 -56.04 5.69 0.96 1.12172
1091672100 1091672116 15.85 47.04 3.6 0.62 0.598676
1091748300 1091748331 17.43 83.09 6.47 0.85 1.09987
1091767800 1091767879 50.52 93.01 6.21 0.96 1.64937
1091783400 1091783511 27.2 -78.66 2.5 0.55 0.428668
1092180900 1092181158 32.4 22.67 3.02 0.7 0.523406
1092218700 1092218902 32.82 -170.96 8.52 1.02 1.55344
1092219600 1092219721 19.27 -94.93 4.25 0.78 0.716378
1092219600 1092219821 35.43 6.37 4.17 0.71 0.765168
1092219900 1092219933 19.12 122.37 6.13 1.17 1.04862
1092219900 1092220014 22.94 -78.45 10.74 1.12 1.87059
1092220800 1092220824 47.05 72.14 1.99 0.52 0.450294
1092220800 1092220967 34.46 66.06 3.85 1.62 0.699158
1092220800 1092221088 45.09 81.41 4.4 1.02 0.971715
1092222000 1092222010 29.63 2.78 17.48 1.65 3.18379
1092222000 1092222115 49.06 -65.15 2.42 0.68 0.576715
1092222300 1092222373 51.25 111.01 2.27 0.54 0.58574
1092222900 1092223053 58.44 9.31 6.89 1.06 2.39111
1092223500 1092223653 51.9 -80.5 2.72 0.53 0.711891
1092223800 1092223810 19.34 -61.33 4.3 0.65 0.725208
1092223800 1092223863 28.53 163.84 1.98 0.52 0.333392
1092223800 1092223880 54.08 -60.12 3.77 0.7 1.07592
1092224100 1092224118 34.77 -74.62 6.37 0.96 1.17444
1092224100 1092224168 30.35 -32.57 3.05 0.6 0.526775
1092224400 1092224611 45.23 81.31 2.8 0.67 0.61217
1092224700 1092224936 45.58 95.81 2.06 0.63 0.449804
1092225600 1092225643 30.06 112.97 6.36 1.49 1.12723
1092225600 1092225711 11.13 71.09 1.87 0.47 0.311106
1092226200 1092226372 35.97 42.64 5.57 2.06 1.04285
1092226200 1092226438 55.04 121.58 2.59 0.12 0.767799
1092226200 1092226478 10.1 167.75 12.45 1.2 2.20832
1092226500 1092226607 19.32 137.55 4.78 0.75 0.811548
1092226500 1092226696 55.03 -84.3 2.15 0.43 0.624724
1092227100 1092227146 17.43 119.98 2.89 0.63 0.483058
1092231300 1092231439 56.87 138.86 2.54 0.49 0.805385
1092282600 1092282670 35.04 65.67 7.69 0.98 1.4288
1092295500 1092295726 10.92 -165.64 16.47 1.66 2.91386
1092656100 1092656264 28.8 -140.18 2.73 0.53 0.463063
1092666900 1092667089 30.94 -138.49 3.57 0.86 0.622363
1092744300 1092744332 35.04 41.88 7.48 0.39 1.42206
1092744300 1092744511 58.1 -62.85 3.66 0.47 1.23548
1092744600 1092744785 28.99 -166.51 3.44 1.26 0.600356
1092744600 1092744846 58.3 -68.14 4.75 1.47 1.63167
1092744900 1092745123 39.79 -100.93 3.82 0.73 0.758613
1092745800 1092745805 57.12 -91.52 2.57 0.56 0.825092
1092745800 1092745909 11.53 -25.46 3.33 0.66 0.567569
1092746700 1092746984 12.32 45.48 5.23 0.95 0.904714
1092747600 1092747859 43.3 -141.77 5.88 0.81 1.26955
1092747900 1092747901 46.31 -35.51 8.91 0.98 2.09372
1092747900 1092747952 42.78 127.79 3.01 0.6 0.633386
1092747900 1092748045 15.72 110.1 5.75 0.97 0.994203
1092749100 1092749172 25.73 -62.1 4.57 0.63 0.791199
1092749700 1092749980 19.28 88.68 7.06 0.89 1.22774
1092750000 1092750063 46.71 29.57 3.84 1.09 0.891963
1092750000 1092750127 36.54 94.04 3.03 0.79 0.572069
1092750000 1092750142 42.09 -126.89 5.41 1.32 1.13571
1092750300 1092750381 31.21 81.22 9.9 1.67 1.83007
1092750300 1092750496 46.37 -69.7 2.85 0.65 0.646172
1092750600 1092750703 51.17 132 5.27 1 1.41279
1092751200 1092751203 23.32 -111.89 6.11 0.75 1.06073
1092751200 1092751215 31.39 -79.34 4.54 0.91 0.815011
1092752400 1092752473 27.59 -19.39 5.49 0.78 0.965851
1092752700 1092752806 36.83 -112.74 3.51 0.77 0.664514
1092753300 1092753400 37.97 49.25 4.84 0.63 0.947603
1092754500 1092754519 35.17 4.22 6.35 1.07 1.20148
1092754800 1092754962 38.57 -46.81 8.69 1.06 1.73993
1092755400 1092755658 35.03 -3.81 3.32 0.65 0.61302
1092757500 1092757750 29.2 9.81 5.11 0.78 0.905716
1092757800 1092758002 29.07 -124.11 20.09 1.3 3.71976
1092760200 1092760487 30.39 -48.67 11.86 1.36 2.17766
1092761100 1092761299 43.11 51.69 16.25 1.58 3.64489
1092761700 1092761874 56.39 36.97 3.37 0.62 1.07201
1092761700 1092761986 31.16 -148.06 2.1 0.71 0.366197
1092762000 1092762244 29.46 141.96 1.99 0.47 0.342573
1092762300 1092762331 44.44 -132.6 3.85 0.7 0.840249
1092762600 1092762728 39.88 -151.5 2.31 0.51 0.45203
1092762900 1092762952 38.2 -135.62 3.1 0.63 0.595506
1092763200 1092763345 40.84 69.34 3.33 1.19 0.676801
1092763200 1092763461 21.12 55.59 3.79 0.66 0.645336
1092763800 1092763807 22.1 -149.93 3 0.59 0.505998
1092764100 1092764209 57.18 -139.76 2.25 0.5 0.719385
1092766200 1092766321 25.43 -11.12 9.08 0.96 1.60308
1092767400 1092767634 28.23 -36.17 2.68 0.53 0.460281
1092767700 1092767802 52.62 7.89 2.4 0.77 0.65196
1092768900 1092768973 53.75 8.08 4.62 1.47 1.33305
1092769800 1092769823 39.78 -45.57 6.56 0.79 1.32303
1092770100 1092770178 50.98 -45.62 2.15 0.45 0.549126
1092770400 1092770664 49.99 -0.69 5.62 0.81 1.44009
1092771000 1092771207 42.1 70.45 17.47 1.2 3.83649
1092771000 1092771283 54.69 -37.09 2.71 0.75 0.791406
1092771300 1092771500 36.77 47.61 5.99 1.03 1.15477
1092771600 1092771842 42.17 128.63 7.96 1.3 1.70157
1092772200 1092772272 38.27 -11.59 3.51 0.71 0.677158
1092772200 1092772352 30.54 82.82 2.47 0.54 0.431839
1092772200 1092772458 33.77 57.91 2.76 0.76 0.499486
1092772500 1092772617 23.98 -93.39 4.79 0.73 0.822345
1092772800 1092772893 35.43 -120.25 55.09 2.54 11.1896
1092772800 1092772999 52.89 -137.78 3.99 0.77 1.10796
1092774000 1092774019 19.2 -172.57 7.07 0.82 1.2227
1092774000 1092774284 21.87 -44.84 2.61 0.54 0.437535
1092774900 1092775005 40.51 -109.83 2.62 0.68 0.520011
1092774900 1092775029 14.38 88.4 3.05 0.6 0.515446
1092775500 1092775538 24.56 -165.75 7.04 0.9 1.2289
1092775800 1092775933 46.69 -6.83 3.49 0.66 0.802796
1092776700 1092776795 40.06 39.83 2.62 0.59 0.519326
1092777300 1092777500 45.48 -0.65 3.68 0.85 0.823813
1092778200 1092778206 16.8 -166.93 5.58 0.82 0.959113
1092778500 1092778513 48.99 3.37 3.07 0.62 0.750578
1092778800 1092778885 57.19 -91.06 5.43 0.81 1.79315
1092780000 1092780025 47.8 -175.59 1.83 0.48 0.425121
1092780300 1092780467 38.36 -157.18 2.37 0.56 0.45326
1092780600 1092780635 33.15 54.7 7.09 0.85 1.31952
1092781200 1092781353 32.56 -91.87 2.4 0.56 0.426127
1092783000 1092783142 28.42 109.34 3.11 0.61 0.541676
1092785400 1092785658 28.19 -64.26 3.91 0.86 0.682573
1092786300 1092786307 37.63 167.27 2.87 0.62 0.548462
1092786300 1092786312 23.86 120.79 3.33 0.61 0.569824
1092786300 1092786326 33.26 30.29 2.66 0.64 0.480148
1092786300 1092786516 32.61 -20.49 2.97 0.56 0.53295
1092786300 1092786581 57.33 137.07 2.72 0.35 0.893675
1092787200 1092787206 17.95 154.6 9.48 1.25 1.66519
1092787200 1092787268 41.27 118.34 2.65 0.56 0.540851
1092787200 1092787289 25.88 -112.21 3.99 0.69 0.689903
1092788100 1092788159 56.8 15.55 7.26 1.14 2.3971
1092788400 1092788405 17.87 -58.4 13.11 1.23 2.32419
1092789000 1092789147 19.86 67.42 3.75 0.73 0.640161
1092789300 1092789525 10.02 123.42 4.86 0.86 0.842383
1092789600 1092789761 42.94 -106.67 4.96 0.8 1.06108
1092789900 1092790002 28.84 4.36 3 0.61 0.523191
1092790200 1092790496 43.47 3.81 4.13 0.8 0.890287
1092790800 1092791006 45.41 30.95 3.55 0.49 0.799057
1092791400 1092791460 47.73 -69.94 2.99 0.69 0.706222
1092791700 1092791736 29.15 -110.17 4.01 0.73 0.70661
1092791700 1092791822 17.54 -149.86 5.91 0.8 1.02195
1092791700 1092791877 43.95 -40.32 5.66 0.84 1.2433
1092792600 1092792798 24.39 -7.69 7.12 0.89 1.25055
1092792900 1092793172 12.07 -163.31 4.59 0.71 0.791532
1092793200 1092793487 16.84 -52.74 2.92 0.59 0.493496
1092794100 1092794221 24.89 89.02 4.08 0.68 0.707623
1092794700 1092794857 55.6 97.86 7.22 0.98 2.30983
1092795000 1092795079 14.24 61.34 2.71 0.6 0.459455
1092795300 1092795363 12.39 1.49 6.24 0.87 1.08906
1092795900 1092796191 41.37 -85.23 1.58 0.46 0.31556
1092796500 1092796539 57.48 -33.53 1.85 0.36 0.596008
1092796800 1092796870 27.59 170.68 3.5 0.6 0.610371
1092796800 1092797008 15.28 14.99 4.18 0.81 0.718135
1092797100 1092797178 33.63 -33.04 3.82 0.68 0.700465
1092797700 1092797787 41.19 168.19 6.24 1.07 1.30303
1092798000 1092798010 42.68 129.69 10.69 1.04 2.35135
1092798900 1092799010 36.56 56.79 4.22 0.71 0.809491
1092798900 1092799089 5.73 -145.28 4.2 0.66 0.731305
1092798900 1092799096 48.25 -108.98 4.19 0.73 1.01578
1092798900 1092799124 44.14 78.55 4.01 0.56 0.88433
1092799500 1092799711 41.52 154.46 3.46 0.61 0.714201
1092799800 1092799953 48.15 173.05 3.13 0.64 0.750786
1092799800 1092800081 24.36 104.47 4.34 0.85 0.753336
1092799800 1092800098 34.76 -120.03 2.99 0.61 0.550499
1092800400 1092800401 44.97 45.19 2.09 0.79 0.458564
1092800400 1092800443 14.27 111.33 5.94 0.83 1.03441
1092800700 1092800769 59.5 117.49 7.47 1 2.80296
1092800700 1092800821 23.26 141.38 2.34 0.53 0.396269
1092801000 1092801207 29.1 -175.31 2.12 0.46 0.366696
1092801300 1092801441 35.7 34.28 2.69 0.61 0.501251
1092801300 1092801525 50.25 -57.54 3.15 0.62 0.800976
1092801600 1092801817 14.15 62.56 8.46 1.43 1.49036
1092801600 1092801882 28.28 142.44 13.44 1.75 2.46158
1092801900 1092801908 47.41 -153.06 5.57 1.26 1.33035
1092802500 1092802515 19.69 81.33 2.12 0.5 0.356193
1092802500 1092802743 49.15 26.26 3.32 0.53 0.823416
1092802500 1092802755 34.5 3.32 2.97 0.59 0.545786
1092802800 1092802990 21.24 -65.52 3.9 0.68 0.66749
1092803700 1092803908 35.71 109.73 2.35 0.61 0.436843
1092803700 1092803955 51.72 146.57 2.65 0.56 0.706566
1092804000 1092804058 24.61 164.01 4.4 0.76 0.762993
1092804000 1092804068 40.02 38.89 2.89 0.83 0.577211
1092804000 1092804135 30.79 -162.27 2.76 0.62 0.487186
1092804300 1092804584 18.02 -138.61 4.15 0.68 0.710832
1092804900 1092804933 30.17 -126.03 5.72 0.74 1.02838
1092804900 1092804975 44.65 -114.89 6.41 0.89 1.4362
1092804900 1092805001 25.37 11.83 4.33 0.69 0.752592
1092804900 1092805019 41.94 163.09 2.49 0.54 0.511529
1092804900 1092805035 51.24 -14.03 3.21 0.65 0.842105
1092806400 1092806668 47.67 20.96 13.86 1.12 3.45478
1092807000 1092807117 40.07 -141.99 2.87 0.68 0.570036
1092807000 1092807196 37.08 -134.36 3.61 0.69 0.688779
1092807600 1092807852 43.28 151.99 3.1 0.77 0.660065
1092808200 1092808209 19.89 -177.69 2.14 0.5 0.35905
1092808500 1092808666 30.51 -84.92 4.66 0.89 0.833794
1092808500 1092808737 40.9 93.18 4.3 0.83 0.885783
1092808800 1092809076 38.75 -172.12 4.58 1.32 0.903419
1092809400 1092809445 19.89 -158.31 2.88 0.72 0.48771
1092809700 1092809929 52.25 60.32 3.64 0.64 1.00316
1092810300 1092810388 32.5 44.6 5.39 0.77 0.990815
1092810600 1092810720 37.02 59.4 1.8 0.48 0.337397
1092811200 1092811249 41.68 86.91 1.8 0.65 0.365993
1092811200 1092811333 8.99 -43.88 4.25 0.73 0.738594
1092812400 1092812580 30.41 110.95 4.47 0.72 0.802116
1092813300 1092813314 29.64 -59.04 4.57 1.08 0.812113
1092813600 1092813771 35.9 33.11 7.23 0.93 1.39304
1092813600 1092813850 31.82 31.62 8.69 1.25 1.61056
1092813900 1092813938 25.01 -110.62 9.68 1.29 1.72243
1092814200 1092814203 30.32 -104.36 5.42 0.77 0.972844
1092814500 1092814614 37.19 63.32 4.49 0.72 0.869111
1092814500 1092814639 25.51 -175 3.43 0.67 0.591399
1092814500 1092814700 33.33 152.85 2.29 0.55 0.411856
1092815700 1092815926 37.29 -122.07 3.18 0.66 0.605228
1092816300 1092816520 45.12 175.67 3.53 0.9 0.783503
1092816600 1092816889 35.26 -152.32 9.27 1.05 1.77906
1092817200 1092817433 25.01 41.7 2.66 0.67 0.454816
1092817200 1092817466 36.86 178.6 3.05 0.65 0.576898
1092817500 1092817520 47.33 126.95 3.36 0.62 0.792764
1092817500 1092817570 29.93 172.52 8.19 1.35 1.48881
1092817500 1092817611 34.93 56.65 3.53 0.65 0.657041
1092817800 1092817891 40.43 -80.58 3.28 0.68 0.657375
1092819000 1092819131 46.11 -93.21 5.9 1.03 1.36191
1092819000 1092819146 52.64 129.82 1.93 0.52 0.525666
1092819600 1092819611 7.67 143.63 6.72 1.22 1.18896
1092819900 1092820124 17.79 -83.15 3.46 0.6 0.58976
1092820200 1092820395 44.84 83.05 2.41 0.63 0.529114
1092820500 1092820741 56.16 102.45 3.07 0.59 0.971915
1092821700 1092821968 20.76 -70.92 3.43 0.62 0.584636
1092823200 1092823464 29.56 -38.72 2.64 0.55 0.460261
1092823500 1092823782 14.67 -41.47 5.76 0.69 1.00187
1092823800 1092823967 23.06 146.63 3.35 0.62 0.573676
1092824100 1092824218 47.12 -138.87 2.57 0.64 0.591823
1092824700 1092824726 22.64 170.43 9.52 1.96 1.68535
1092824700 1092824757 40.98 20.62 3.23 0.96 0.655916
1092824700 1092824938 31.96 77.79 3.62 0.65 0.653602
1092825000 1092825127 31.4 140.57 3.04 0.84 0.541825
1092825600 1092825749 33.29 44.2 4.59 0.76 0.845147
1092826200 1092826342 51.46 -138.57 3.31 0.68 0.872248
1092826200 1092826366 51.2 -25.48 4.44 0.93 1.17184
1092826200 1092826398 39.18 -149.13 4.51 0.92 0.893823
1092826500 1092826607 26.44 -143.18 3.19 0.62 0.550089
1092826500 1092826735 17.3 -168.79 6.81 0.91 1.18829
1092828600 1092828786 36.76 170.63 2.94 0.64 0.554757
1092828600 1092828882 27.16 59 2.96 0.55 0.512784
1092828900 1092829096 18 -119.58 3.92 0.67 0.670919
1092829500 1092829595 30.64 12.07 2.75 0.72 0.484891
1092829500 1092829716 43.05 -25.49 2.29 0.61 0.477389
1092830400 1092830695 39.76 138.97 4.03 0.95 0.807338
1092831300 1092831425 35.78 39.04 6.16 1.19 1.17897
1092831600 1092831817 49.44 132.53 7.55 0.93 1.93952
1092833100 1092833148 15.39 0.56 9.05 1.06 1.5981
1092833400 1092833436 15.37 -36.22 2.5 0.76 0.422801
1092833400 1092833601 39.24 0.19 4.13 0.88 0.818216
1092834300 1092834334 18.16 53.41 3.34 0.76 0.570531
1092834600 1092834777 26.95 136.19 6.79 0.84 1.208
1092835200 1092835235 3.24 159.78 5.01 0.73 0.883753
1092835500 1092835591 35.54 55.46 4.09 0.69 0.771195
1092835800 1092835975 22.33 9.17 8.55 1.11 1.50876
1092835800 1092836014 58.09 18.19 3.11 0.6 1.04944
1092836100 1092836237 4.19 -1.97 6.3 0.92 1.11863
1092836100 1092836382 21.17 -31.8 7.39 0.88 1.29441
1092836400 1092836639 30.2 83.44 3.13 0.65 0.554562
1092836700 1092836812 41.01 -15.86 6.86 1.47 1.42533
1092837000 1092837235 39.22 9.27 4.75 0.9 0.946396
1092837300 1092837504 52.59 -67.45 6.44 1.12 1.80264
1092838200 1092838269 23.91 175.24 3.38 0.65 0.579863
1092838200 1092838291 42.28 -103.8 3.03 0.72 0.627794
1092839100 1092839320 49.07 39.26 4.55 0.68 1.13743
1092839400 1092839411 42 -167.46 3.91 0.64 0.812814
1092840000 1092840039 39.53 -167.61 5.44 0.82 1.09222
1092840000 1092840092 17.95 94.78 5.01 2.25 0.866744
1092841200 1092841297 13.91 -126.22 2.09 0.54 0.351503
1092841800 1092841917 10.44 -125.79 6.48 1.19 1.13833
1092842100 1092842216 48.47 73.16 8.09 1.25 2.03516
1092842700 1092842748 35.79 86.16 2.61 0.56 0.486605
1092844200 1092844217 35 124.91 2.74 0.68 0.505722
1092845100 1092845386 47.74 -90.08 2.29 0.56 0.534553
1092845400 1092845501 29.36 16.51 7.87 1.07 1.4228
1092847800 1092847860 41.39 -98.16 4.96 0.72 1.02537
1092848100 1092848186 24.7 -162.34 9.43 1.3 1.67227
1092848100 1092848254 34.53 133.47 2.7 0.61 0.494456
1092848100 1092848354 35.43 34.6 2.99 0.68 0.555229
1092849000 1092849050 15.44 148.79 4 0.63 0.686701
1092849000 1092849223 7.98 -107.39 72.61 3.26 14.5998
1092849300 1092849410 30.98 -113.3 4.2 0.73 0.750435
1092849300 1092849573 2.44 -158.35 2.27 0.7 0.389055
1092849600 1092849640 24.33 121.32 3.38 0.66 0.580408
1092849600 1092849822 9.83 56.39 5.52 1.01 0.965158
1092850200 1092850448 42.95 -17.42 2.52 0.56 0.525305
1092850500 1092850558 37.09 -47.23 2.78 0.51 0.52408
1092851100 1092851101 45.99 -61.85 4.34 0.8 0.987187
1092851400 1092851531 53.79 87.45 3.53 1.14 1.02636
1092851700 1092851776 40.54 -111.99 14.35 1.85 3.0194
1092852300 1092852437 18.32 -72.73 3.69 1.03 0.62872
1092852300 1092852514 39.94 176.52 5.35 0.79 1.07928
1092852600 1092852667 17.41 128.13 2.75 0.55 0.465407
1092853200 1092853375 46.85 147.66 3.38 0.97 0.783353
1092853500 1092853508 43.58 74.56 4.72 0.88 1.02719
1092853800 1092853958 31.98 -104.36 3.71 0.65 0.665329
1092854100 1092854155 24.61 -80.4 2.39 0.56 0.404646
1092854400 1092854552 56.99 141.57 4.28 0.69 1.40066
1092854700 1092854883 2.94 38.03 3.97 0.68 0.69339
1092855300 1092855580 28.83 76.47 3.32 0.63 0.581825
1092856200 1092856252 30.8 76.9 3.87 0.77 0.691556
