0	1.0005749302746565	14786225.8				  0.99900364649089934        14763005.800000001     
1	1.0014926152191089	14799787.1				   1.0017017808433208        14802878.100000000     
2	1.0026658265599058	14817124.5				   1.0023173287129790        14811974.500000000     
3	1.0028578587644413	14819962.3				   1.0030807612748616        14823256.300000001     
4	1.0033190865827841	14826778.2				   1.0023653536814385        14812684.199999999     
5	0.99899055969967899	14762812.4				   1.0016387332695378        14801946.400000000     
6	1.0006745937572274	14787698.6				   1.0004323368587940        14784118.600000000     
7	0.9997500268354682	14774035.6				  0.99967511634722073        14772928.600000000     
8	1.0000794199912473	14778903.283				   1.0009662269211184        14792008.283000000     
9	0.99942936188105553	14769296.9				  0.99814993619135006        14750389.900000000     
10	1.000641977109618	14787216.6				  0.99935307770427384        14768169.600000000     
11	1.0013633937455093	14797877.5				   1.0021539071280416        14809559.500000000     
12	0.99867224964015596	14758108.5				  0.99981938072690113        14775060.500000000     
13	1.0008441664900999	14790204.5				   1.0014939275347106        14799806.500000000     
14	1.0009042636783612	14791092.6				  0.99896323432919132        14762408.600000000     
15	0.99924756128879919	14766610.3				  0.99866289726069135        14757970.300000001     
16	0.99667177319834182	14728546				  0.99818892052885833        14750966.000000000     
17	0.99899545219682041	14762884.7				  0.99973859700512124        14773866.699999999     
18	0.9988423704951148	14760622.5				  0.99830683444676860        14752708.500000000     
19	0.99749111421339419	14740654				  0.99830707128964535        14752712.000000000     
20	0.99617328661200359	14721179.5				  0.99530630587628921        14708367.500000000     
21	0.99711195583534332	14735050.9				  0.99645217878162184        14725300.900000000     
22	0.99806034915051184	14749066				  0.99718159393946793        14736080.000000000     
23	1.0006382735637182	14787161.87				   1.0016113589698463        14801541.870000001     
24	0.99978331341007212	14774527.5				  0.99876028705159892        14759409.500000000     
25	0.99966918897813573	14772841				  0.99893612597021586        14762008.000000000     
26	0.99849867087919537	14755543.4				  0.99874688174477655        14759211.400000000     
27	0.99717525378591153	14735986.3				  0.99919071852881203        14765770.300000001     
28	1.0010184095614953	14792779.417				  0.99950132896160204        14770360.416999999     
29	1.0006225492267784	14786929.5				   1.0017152064509611        14803076.500000000     
30	0.99779584979260507	14745157.3				  0.99790479704700474        14746767.300000001     
31	0.99789231927980846	14746582.9				  0.99807719159350006        14749314.900000000     
32	0.99666322878704783	14728419.733				  0.99570942821943664        14714324.732999999     
33	0.999754026096617	14774094.7				   1.0008119689224200        14789728.699999999     
34	0.99760768827737096	14742376.7				  0.99709624253363704        14734818.699999999     
35	0.99786862145824657	14746232.7				  0.99579861424678040        14715642.699999999     
36	0.99582272531959536	14715999				  0.99792022566868821        14746995.300000001     
37	0.99694333047397819	14732559				  0.99776244771115608        14744663.699999999     
38	0.99592870235656873	14717565.1				  0.99603298042370469        14719106.100000000     
39	0.99650318167167338	14726054.6				  0.99641717340444258        14724783.600000001     
40	0.99991797076604199	14776517.43				  0.99975955624632318        14774176.430000000     
41	0.99806497097007973	14749134.3				  0.99898800132715715        14762774.600000001     
42	0.99549465056660751	14711150.8				  0.99537530158974763        14709387.100000000     
43	0.99938736625552352	14768676.3				  0.99808902020345736        14749489.699999999     
44	0.99573297540315466	14714672.7				  0.99539990618116925        14709750.699999999     
45	0.99633749451536883	14723606.12				  0.99511396374602235        14705525.119999999     
46	0.9953890389443584	14709590.1				  0.99427208746998208        14693084.100000000     
47	0.992044039325465	14660158.6				  0.99278325931221834        14671082.600000000     
48	0.9939765892302037	14688717.3				  0.99516696106150537        14706308.300000001     
49	0.99216317129251156	14661919.1				  0.99255152547469527        14667658.100000000     
50	0.99408544898333508	14690326				  0.99556219768723775        14712149.000000000     
51	0.99252946571888078	14667332.1				  0.99320582083898490        14677327.100000000     
52	0.99313219700572183	14676239.1				  0.99035707471778689        14635229.100000000     
53	0.99248825505831199	14666723.1				  0.99332627235914583        14679107.100000000     
54	0.99221263085213344	14662650				  0.99365926667687599        14684028.000000000     
55	0.99544046091638832	14710350				  0.99292437706510794        14673168.000000000     
56	0.99320357468185969	14677293.9				  0.99361236502034589        14683334.900000000     
57	0.99511607414533971	14705556.3				  0.99453208681310690        14696926.300000001     
58	0.99788246661613224	14746437.3				  0.99751969052945666        14741076.300000001     
59	0.99602312146115269	14718960.4				  0.99632966334496387        14723490.400000000     
60	0.99438581988667291	14694764.8				  0.99689060201418944        14731779.800000001     
61	0.99580051622468785	14715670.8				  0.99579604957677259        14715604.800000001     
62	0.99475823839314307	14700268.3				  0.99447828964539464        14696131.300000001     
63	0.99858692530204236	14756847.6				  0.99939293497695625        14768758.600000000     
64	0.99852328900450724	14755907.2				  0.99712909602410793        14735304.199999999     
65	0.99859587796278661	14756979.9				  0.99917025530426351        14765467.900000002     
66	0.99772278491548205	14744077.567				  0.99726236189427908        14737273.567000000     
67	0.99945386496839865	14769659				  0.99749930174124057        14740775.000000000     
68	0.9997646231236204	14774251.3				   1.0010604238670395        14793400.300000001     
69	1.001922241430743	14806136				   1.0007745003793229        14789175.000000000     
70	1.0010896236807093	14793831.8				   1.0026964329553369        14817576.800000001     
71	0.9963608255688186	14723950.9				  0.99632428362819270        14723410.900000000     
72	0.99920208745644743	14765938.3				  0.99906201134266259        14763868.300000001     
73	1.0013881810443046	14798243.8				   1.0027739820801147        14818722.800000001     
74	1.001538156720854	14800460.1				   1.0006514841891541        14787357.100000000     
75	1.0040554581546125	14837660.1				   1.0050129119292712        14851809.100000000     
76	1.0018596404749266	14805210.9				   1.0004351316047393        14784159.900000000     
77	1.0008620785785277	14790469.2				   1.0001484366859383        14779923.199999999     
78	1.0015528477461569	14800677.2				   1.0010519584259316        14793275.199999999     
79	1.0006742080416851	14787692.9				   1.0020750316831541        14808393.900000000     
80	1.0033544573747042	14827300.9				   1.0022117915271120        14810414.900000000     
81	1.00025174801881	14781449.9				   1.0008935917446773        14790934.900000000     
82	1.0007657038284751	14789045				   1.0015361870708570        14800431.000000000     
83	1.0007352390675751	14788594.8				   1.0005681628651237        14786125.800000001     
84	0.99973811702223322	14773859.6				  0.99974082332816239        14773899.600000000     
85	1.0055160817099149	14859244.8				   1.0062743844592617        14870450.800000001     
86	1.0027137364904192	14817832.5				   1.0024046222303988        14813264.500000000     
87	1.00355374373821	14830245.9				   1.0033373365466829        14827047.900000000     
88	1.0049092428908956	14850277.1				   1.0049951148788205        14851546.100000000     
89	0.99855490414509466	14756374.4				  0.99776411914517182        14744688.400000000     
90	1.004216924094158	14840046.2				   1.0043740519536044        14842368.199999999     
91	0.99752260078213418	14741119.3				  0.99691905699409267        14732200.300000001     
92	0.9996875138498632	14773111.8				   1.0000192287462781        14778013.800000001     
93	0.99793765100643413	14747252.8				  0.99745564144865206        14740129.800000001     
94	0.99774539549290049	14744411.7				  0.99909066256380641        14764291.699999999     
95	1.0018604795754045	14805223.3				   1.0026421959365677        14816775.299999999     
96	0.99829431607812528	14752523.5				  0.99676694973172320        14729952.500000000     
97	1.0001554071034541	14780026.2				   1.0013328856793291        14797426.666999999     
98	1.0001488815408422	14779929.767				  0.99958929125563656        14771660.300000001     
99	1.0016356006473221	14801900.1				   1.0005314386853532        14785583.100000000     
100	1.0050061772668315	14851709.57				   1.0044885059354329        14844059.570000000     
101	0.99906909003069719	14763972.9				  0.99990791936115875        14776368.900000000     
102	1.0031288814518699	14823967.4				   1.0025871198173213        14815961.400000000     
103	1.0015278574391815	14800307.9				   1.0013308036951041        14797395.900000000     
104	1.0001297671703021	14779647.3				   1.0023282776208229        14812136.300000001     
105	1.0044381082733618	14843314.8				   1.0033883525023286        14827801.800000001     
106	1.0043461997032723	14841956.6				   1.0037621446973086        14833325.600000000     
107	1.0039449147869738	14836026.52				   1.0057093937467623        14862101.520000000     
108	1.003653437672008	14831719.15				   1.0024486727520781        14813915.466699999     
109	1.0027311748930934	14818090.2				   1.0018361113560574        14804863.199999999     
110	1.0040405438203114	14837439.7				   1.0056420072114778        14861105.699999999     
111	1.0052311529621465	14855034.2				   1.0031997173014293        14825014.199999999     
112	1.0043213515020229	14841589.4				   1.0043693286299489        14842298.400000000     
113	1.0039916120819579	14836716.6				   1.0043974249620671        14842713.600000000     
114	1.002182261074808	14809978.5				   1.0022618183795360        14811154.183300000     
115	1.0009423750807131	14791655.8				   1.0026898013547887        14817478.800000001     
116	1.0023579578877814	14812574.9				   1.0021183400948974        14809033.900000000     
117	1.0064084853690003	14872432.5				   1.0071652317218807        14883615.500000000     
118	1.0049285151341304	14850561.9				   1.0032829303544304        14826243.900000000     
119	1.0018156892039259	14804561.4				   1.0014022964091771        14798452.400000000     
120	1.0015128889693657	14800086.7				   1.0009492701215248        14791757.699999999     
121	1.0021725437499185	14809834.9				   1.0031295238397087        14823976.900000000     
122	1.0053184532465468	14856324.3				   1.0042407500156467        14840398.300000001     
123	1.0024821988940282	14814410.9				   1.0025987251182806        14816132.900000000     
124	1.002571671365956	14815733.1				   1.0018266985434428        14804724.100000000     
125	0.99894591820086581	14762152.7				   1.0021181912222319        14809031.699999999     
126	1.0015849230386193	14801151.2				   1.0000968049388130        14779160.199999999     
127	1.0044449631829113	14843416.1				   1.0056378387768474        14861044.100000000     
128	1.002887119010139	14820394.7				   1.0019461079549459        14806488.699999999     
129	1.0008355792440799	14790077.6				   1.0001958999984331        14780624.600000000     
130	0.99983380831141273	14775273.7				   1.0011447669989095        14794646.699999999     
131	1.0020537501298389	14808079.4				   1.0013977625598227        14798385.400000000     
132	1.0070025143718526	14881210.9				   1.0061251125444737        14868244.900000000     
133	1.0028741603213066	14820203.2				   1.0034691768257442        14828996.199999999     
134	1.0005784896847483	14786278.4				  0.99978763701448115        14774591.400000000     
135	1.001697531676144	14802815.3				   1.0006118434585303        14786771.300000001     
136	0.99725474502231573	14737161				   1.0004957024787258        14785055.000000000     
137	1.0033107294127016	14826654.7				   1.0030653597209351        14823028.699999999     
138	1.0059229168698584	14865256.9				   1.0049994998555096        14851610.900000000     
139	1.0011322350977211	14794461.5				   1.0023109677900042        14811880.500000000     
140	1.0026548438173601	14816962.2				   1.0002701062551795        14781721.199999999     
141	1.0022891042800166	14811557.4				   1.0017494403970564        14803582.400000000     
142	1.0021469850200387	14809457.2				   1.0041310511620891        14838777.200000001     
143	1.0076766165678922	14891172.6				   1.0064601910795188        14873196.600000000     
144	1.0014141457905447	14798627.5				   1.0018988611845099        14805790.500000000     
145	0.99968729730780438	14773108.6				   1.0000447265736920        14778390.600000000     
146	1.001215143638491	14795686.7				   1.0012416019007915        14796077.699999999     
147	1.0017842161690646	14804096.3				   1.0026971434839671        14817587.300000001     
148	1.0031960433248002	14824959.9				   1.0034600888262175        14828861.900000000     
149	1.0023663015239852	14812698.2				   1.0006554834503010        14787416.199999999     
150	1.0011660088919574	14794960.6				   1.0025265692441527        14815066.600000000     
151	1.0008545266742264	14790357.6				  0.99986289891376368        14775703.600000000     
152	1.0078703337403228	14894035.3				   1.0073306698547400        14886060.300000001     
153	1.0050983382437584	14853071.5				   1.0044333506429961        14843244.500000000     
154	1.0018102350508194	14804480.8				   1.0038991887527187        14835350.800000001     
155	1.0029650741513135	14821546.7				   1.0026006063274155        14816160.699999999     
156	1.0048868849233227	14849946.7				   1.0039970995979550        14836797.699999999     
157	1.0081637820647178	14898371.8				   1.0080112547783455        14896117.800000001     
158	1.0048070553399516	14848767				   1.0054534329130327        14858319.000000000     
159	1.0041380351153549	14838880.4				   1.0045707804139481        14845275.400000000     
160	1.0041481516896653	14839029.9				   1.0047798450046994        14848364.900000000     
161	1.0031034851285342	14823592.1				   1.0014919380545462        14799777.100000000     
162	1.0054505574363044	14858276.5				   1.0060646567084557        14867351.500000000     
163	1.0044491992869369	14843478.7				   1.0031233523910352        14823885.699999999     
164	1.0053118622476316	14856226.9				   1.0057651790412512        14862925.900000000     
165	1.0012003037405227	14795467.4				   1.0004989100079704        14785102.400000000     
166	0.99932956305969781	14767822.1				   1.0008632217209423        14790486.100000000     
167	1.0037663880399693	14833388.3				   1.0034433338844244        14828614.300000001     
168	1.000658732051419	14787464.2				   1.0009553265322295        14791847.199999999     
169	1.0008670793466985	14790543.1				   1.0016067730150591        14801474.100000000     
170	1.0031921591016201	14824902.5				   1.0034620241708674        14828890.500000000     
171	0.99955448258941627	14771145.9				  0.99903173605607831        14763420.900000000     
172	1.0029095987826201	14820726.9				   1.0028859816930462        14820377.900000000     
173	1.0023591488691049	14812592.5				   1.0009402565583307        14791624.500000000     
174	1.0045963869844791	14845653.8				   1.0051031625991806        14853142.800000001     
175	1.0020581689412266	14808144.7				   1.0029270434809303        14820984.699999999     
176	1.0018415186113793	14804943.1				   1.0003728216273435        14783239.100000000     
177	1.0034818179399858	14829183				   1.0037937733717599        14833793.000000000     
178	1.0007249397859026	14788442.6				   1.0009745717076979        14792131.600000000     
179	1.0041915616055189	14839671.4				   1.0037550935465216        14833221.400000000     
180	0.99630749531989534	14723162.8				  0.99879434505727149        14759912.800000001     
181	0.99925472071061886	14766716.1				  0.99849983432353873        14755560.600000000     
182	1.0040992402521298	14838307.1				   1.0027476451522233        14818333.600000000     
183	1.0032692074729233	14826041.1				   1.0031865150027870        14824819.100000000     
184	1.0029034476347618	14820636				   1.0035711410676422        14830503.000000000     
185	0.99967308673519445	14772898.6				  0.99845219507062111        14754856.600000000     
186	0.99968467850228055	14773069.9				   1.0017140154696382        14803058.899999999     
187	1.0047588002955319	14848053.9				   1.0030745762923094        14823164.900000000     
188	1.0048357809974416	14849191.5				   1.0048154797072368        14848891.500000000     
189	1.0032019034942669	14825046.5				   1.0035886336058228        14830761.500000000     
190	1.0009631360506023	14791962.6				   1.0013068960984339        14797042.600000000     
191	0.99953975772941665	14770928.3				   1.0003992262246284        14783629.300000001     
192	0.9998169653994003	14775024.8				   1.0011393602143810        14794566.800000001     
193	1.0046258028697816	14846088.5				   1.0037256641273542        14832786.500000000     
194	1.0014378842137426	14798978.3				  0.99989218397178414        14776136.366669999     
195	0.99778817608339571	14745043.9				  0.99800201089748963        14748203.900000000     
196	1.0004264839263974	14784032.1				   1.0005462582824967        14785802.100000000     
197	1.0007492385116777	14788801.68				   1.0008902610571366        14790885.680000000     
198	1.000790843008116	14789416.5				   1.0013891076444132        14798257.500000000     
199	0.99847870164120876	14755248.3				  0.99713038850952096        14735323.300000001     
200	1.0002662405697822	14781664.067				  0.99894783730911463        14762181.067000002     
201	0.99883044173444967	14760446.22				  0.99875905005508847        14759391.219999999     
202	0.99784987500619834	14745955.67				  0.99933792449702119        14767945.670000000     
203	0.99910649970143979	14764525.73				  0.99981621582937419        14775013.730000000     
204	0.9988177476329454	14760258.63				   1.0007759640683009        14789196.629999999     
205	1.000739441336904	14788656.9				  0.99849308768502176        14755460.899999999     
206	1.0008097660772809	14789696.14				   1.0000752820115648        14778842.140000001     
207	1.0015197100442185	14800187.5				   1.0012771824678144        14796603.500000000     
208	0.99824165237272683	14751745.25				  0.99914192551273784        14765049.250000000     
209	0.99694523266062611	14732587.11				  0.99571405524954570        14714393.109999999     
210	0.99940074449459487	14768874				   1.0007341017514935        14788578.000000000     
211	1.0031469985785597	14824235.13				   1.0020432426322405        14807924.129999999     
212	1.0016295577704932	14801810.8				   1.0021848523416199        14810016.800000001     
213	0.99382752573707703	14686514.48				  0.99492370177290723        14702713.480000000     
214	0.99806396878636377	14749119.49				  0.99852033070609014        14755863.490000000     
215	1.0014008555216848	14798431.1				   1.0020927745980901        14808656.100000000     
216	1.0030291320291694	14822493.33				   1.0004890255396841        14784956.330000000     
217	1.0040636143465967	14837780.63				   1.0037776430184673        14833554.629999999     
218	0.99767741482031033	14743407.1				  0.99905847900032974        14763816.100000000     
219	0.99955426604735745	14771142.7				   1.0013439180235351        14797589.699999999     
220	1.0009487563045089	14791750.1				  0.99747650392262133        14740438.100000000     
221	1.0033330589591293	14826984.68				   1.0032474567050491        14825719.680000000     
222	1.0007743316761311	14789172.5				   1.0007996395589518        14789546.500000000     
223	0.99909633846532975	14764375.57				  0.99855850165749038        14756427.570000000     
224	0.99713650067470215	14735413.617				   1.0004321350009935        14784115.617000001     
225	0.99749011947331149	14740639.3				  0.99841001673774687        14754233.300000001     
226	1.0024251535954083	14813567.9				  0.99973441616466119        14773804.916670000     
227	0.99901983347925544	14763245				  0.99952965534732696        14770779.016670000     
228	0.99753940985944992	14741367.7				  0.99782538024697043        14745593.699999999     
229	1.0027352012219996	14818149.7				   1.0025826062687848        14815894.699999999     
230	1.0006024669809048	14786632.73				  0.99973027569982120        14773743.730000000     
231	1.0013104841972047	14797095.617				   1.0007276472417477        14788482.616999999     
232	0.99980796198661101	14774891.75				  0.99952632150165577        14770729.750000000     
233	0.99888342666645851	14761229.217				  0.99962041356001730        14772120.217000000     
234	1.0024381258181194	14813759.6				   1.0017828149418559        14804075.600000000     
235	0.9998396121122748	14775359.467				   1.0023083941199669        14811842.467000000     
236	1.0007521068142549	14788844.067				   1.0000319009905623        14778201.067000000     
237	0.99820199357435643	14751159.183				  0.99901416116424602        14763161.183000000     
238	0.99985532264465841	14775591.633				  0.99890632660247503        14761567.633000001     
239	0.99994044850844123	14776849.6				  0.99921219002732153        14766087.600000000     
240	1.0002153159677936	14780911.517				   1.0002726314739312        14781758.517000001     
241	1.0034011571734558	14827991.017				   1.0045440927555911        14844881.017000001     
242	0.99952058583989223	14770644.983				  0.99764526347231419        14742931.982999999     
243	1.0022440646821622	14810891.817				   1.0018297245157051        14804768.817000000     
244	1.0033074677479407	14826606.5				   1.0045652382906329        14845193.500000000     
245	0.99799352677492818	14748078.517				   1.0001312024418321        14779668.517000001     
246	1.0000487826733942	14778450.533				  0.99748140541978980        14740510.533000000     
247	0.99762743420635942	14742668.5				  0.99874837723836951        14759233.500000000     
248	0.99929328549790647	14767286				  0.99991848255346039        14776525.000000000     
249	0.99846861890159505	14755099.3				  0.99805001556513129        14748913.300000001     
250	0.99792676861759884	14747091.983				  0.99761393254319386        14742468.983000001     
251	0.99827697126222215	14752267.183				  0.99928077857404030        14767101.183000000     
252	0.99730523654018667	14737907.15				  0.99580818608246968        14715784.150000000     
