
0.075	0.000174444	0.000645893	-2.60326	0.089899	-0.891793	0.096129	1.00288
0.225	-0.0026365	0.000620163	-2.28867	0.0861752	-0.747673	0.0919109	0.993763
0.375	-0.00423752	0.000602249	-1.82594	0.0837214	-0.59069	0.0894643	1.00955
0.525	-0.00474229	0.000587731	-1.36598	0.0819332	-0.288037	0.0875082	0.998569
0.675	-0.00404963	0.000616123	-0.714437	0.086295	-0.197241	0.0923939	1.01829
