0.075	-0.00100562	0.000516698	-0.475116	0.0711365	-0.161824	0.0774738	1.00091
0.225	-0.00104096	0.000508594	-0.329288	0.0699944	-0.0868341	0.0762378	0.99704
0.375	-0.000654687	0.000506944	-0.190394	0.0696448	-0.0883549	0.076188	1.00857
0.525	-0.00158476	0.000520339	-0.286262	0.0716512	-0.0283093	0.0784957	0.997437
0.675	-0.00212624	0.000560613	-0.318147	0.0774098	-0.127917	0.0852332	1.01171
