1104539100	0	862.292	1.007	1.015	1715.58
1104542700	0	863.417	1.00933	1.015	1698.25
1104546300	0	863.85	1.01775	1.015	1661.58
1104549900	0	865.358	1.02592	1.015	1663.25
1104553500	0	864.7	1.02675	1.015	1451.5
1104557100	0	865.2	1.0355	1.015	1670.92
1104560700	0	864.7	1.03433	1.01542	1663.75
1104564300	0	863.9	1.036	1.016	1701
1104567900	0	863.3	1.03625	1.016	1689.58
1104571500	0	863.3	1.03825	1.016	1696.67
1104575100	0	864	1.03833	1.016	1589.75
1104578700	0	864.3	1.03942	1.016	1569.67
1104582300	0	864.4	1.03883	1.016	1711.33
1104585900	0	864.5	1.028	1.016	1712.17
1104589500	0	863.8	1.01108	1.016	1717.33
1104593100	0	863.3	1.0065	1.016	1714.5
1104596700	0	863.1	1.0001	1.01683	1710.33
1104600300	0	862.3	0.998292	1.017	1692.25
1104603900	0	861.8	0.996617	1.0175	1714.58
1104607500	0	861.2	0.993133	1.018	1705.75
1104611100	0	861.1	0.991708	1.01842	1704.58
1104614700	0	860.9	0.990542	1.019	1704.25
1104618300	0	861.1	0.988992	1.019	1676.17
1104621900	0	862.1	0.993	1.019	0
1104625500	0	863.4	1.00278	1.019	0
1104629100	0	864.4	1.01542	1.02	0
1104632700	0	865.5	1.02067	1.02	0
1104636300	0	865.792	1.02525	1.02	0
1104639900	0	865.7	1.03267	1.02	0
1104643500	0	865.5	1.03767	1.019	0
1104647100	0	865.1	1.04408	1.019	0
1104650700	0	864.6	1.04642	1.01842	0
1104654300	0	864.8	1.04642	1.018	0
1104657900	0	865.1	1.04925	1.01792	0
1104661500	0	865.1	1.052	1.017	0
1104665100	0	865.1	1.052	1.01608	0
1104668700	0	864.8	1.04042	1.015	0
1104672300	0	864.1	1.02825	1.01458	0
1104675900	0	863.4	1.016	1.014	0
1104679500	0	862.9	1.01025	1.01333	0
1104683100	0	862.1	1.00325	1.01267	0
1104686700	0	861.2	0.9978	1.012	0
1104690300	0	860.5	0.99045	1.01108	0
1104693900	0	860	0.984867	1.011	0
1104697500	0	859.6	0.980483	1.011	0
1104701100	0	859	0.980592	1.011	0
1104704700	0	859.1	0.981433	1.011	0
1104708300	0	859.2	0.981283	1.01117	0
1104711900	0	859.9	0.982408	1.012	0
1104715500	0	860.5	0.988308	1.012	0
1104719100	0	861.2	1.00314	1.012	0
1104722700	0	861.1	1.01642	1.01275	0
1104726300	0	861.5	1.01875	1.013	0
1104729900	0	862.1	1.01633	1.0135	0
1104733500	0	862	1.02975	1.014	0
1104737100	0	861.9	1.029	1.01442	0
1104740700	0	862.3	1.03567	1.015	0
1104744300	0	862.7	1.04558	1.015	0
1104747900	0	863.4	1.05258	1.01533	0
1104751500	0	863.5	1.054	1.016	0
1104755100	0	863.5	1.04508	1.01625	0
1104758700	0	863	1.03392	1.017	0
1104762300	0	862.8	1.02258	1.017	0
1104765900	0	862.2	1.01675	1.017	0
1104769500	0	861.8	1.011	1.017	0
1104773100	0	861	1.00575	1.01783	0
1104776700	0	860	1.0023	1.018	0
1104780300	0	859.2	0.997108	1.018	0
1104783900	0	858.7	0.992442	1.019	0
1104787500	0	858	0.9893	1.019	0
1104791100	0	857.9	0.987917	1.019	959.325
1104794700	0	858.2	0.988692	1.01858	1694.08
1104798300	0	859	0.993483	1.018	1706.5
1104801900	0	859.3	1.00156	1.01783	1706
1104805500	0	859.7	1.0115	1.017	1704.08
1104809100	0	859.983	1.01675	1.01642	1702.75
1104812700	0	860.3	1.02242	1.01575	1717.75
1104816300	0	860.1	1.02925	1.015	1710
1104819900	0	859.4	1.03442	1.01425	1700
1104823500	0	859.2	1.03983	1.01383	1703.67
1104827100	0	859.2	1.0435	1.013	1691.42
1104830700	0	859.6	1.05192	1.01217	1701.42
1104834300	0	860.1	1.05642	1.0115	1697.75
1104837900	0	860.5	1.05792	1.011	1704.83
1104841500	0	860.7	1.04367	1.01017	1675.08
1104845100	0	860.3	1.02375	1.00967	1696.58
1104848700	0	859.8	1.01217	1.009	1698.92
1104852300	0	859.1	1.00517	1.009	1681.17
1104855900	0	858.5	0.996217	1.00842	1691.92
1104859500	0	858.1	0.989417	1.008	1664.08
1104863100	0	857.4	0.9833	1.00792	1686.08
1104866700	0	856.8	0.981783	1.007	1689.83
1104870300	0	855.8	0.97745	1.00608	1680.92
1104873900	0	855.3	0.973742	1.005	1683.67
1104877500	0	855.7	0.969458	1.00408	1686.83
1104881100	0	856.2	0.969067	1.004	1680.5
1104884700	0	856.8	0.979183	1.004	1696.17
1104888300	0	857.5	0.98675	1.003	1691.08
1104891900	0	858.2	0.995167	1.003	1691.5
1104895500	0	858.392	1.00196	1.003	1676.5
1104899100	0	858.4	1.01392	1.003	1452.67
1104902700	0	857.9	1.02175	1.003	0
1104906300	0	857.7	1.0285	1.003	0
1104909900	0	857.4	1.03067	1.003	0
1104913500	0	857.9	1.02983	1.003	1371.17
1104917100	0	858.5	1.031	1.00392	1533.25
1104920700	0	858.7	1.0325	1.004	1436.25
1104924300	0	859	1.03458	1.00475	1440.58
1104927900	0	859.2	1.02842	1.005	1408.5
1104931500	0	858.8	1.01625	1.006	1446.33
1104935100	0	858.2	1.00892	1.006	1241.14
1104938700	0	858	1.00155	1.007	0
1104942300	0	857.7	0.99615	1.007	0
1104945900	0	857.2	0.989925	1.007	0
1104949500	0	856.9	0.984258	1.00775	1537.92
1104953100	0	857	0.978125	1.008	1674.83
1104956700	0	856.9	0.9736	1.00842	1677.58
1104960300	0	856.8	0.973517	1.009	1647.5
1104963900	0	857.3	0.978042	1.00992	1671.17
1104967500	0	857.9	0.982567	1.01125	1676.17
1104971100	0	858.3	0.988275	1.01258	1671.08
1104974700	0	859.5	0.997958	1.01408	1680.83
1104978300	0	860.2	1.01008	1.01542	1679.75
1104981900	0	861.833	1.01808	1.01667	1678.92
1104985500	0	862.5	1.02167	1.01792	1677.83
1104989100	0	862.2	1.03392	1.01933	1684.17
1104992700	0	861.8	1.03233	1.02067	1689
1104996300	0	862.1	1.03683	1.022	1690.83
1104999900	0	862.9	1.03867	1.02317	1684
1105003500	0	863.5	1.041	1.024	1681.5
1105007100	0	863.6	1.0465	1.02492	1266.83
1105010700	0	863.8	1.05033	1.02542	0
1105014300	0	864	1.052	1.026	0
