0.075	-0.00296614	0.00063268	-2.18802	0.0914775	-0.81097	0.0954448	1.02725
0.225	-0.00387195	0.00063574	-2.07907	0.0918553	-0.667957	0.0959257	1.01831
0.375	-0.00448736	0.000643834	-1.71439	0.0933666	-0.701898	0.097788	1.02856
0.525	-0.00658734	0.000641284	-1.21627	0.0929681	-0.551701	0.0978936	1.00717
0.675	-0.00573866	0.000710178	-0.769663	0.103129	-0.267239	0.108692	1.00137
