0.075	-0.00288462	0.000635078	-2.16875	0.0925229	-0.801399	0.0958059	1.02488
0.225	-0.0038989	0.000638411	-2.06535	0.0929077	-0.676499	0.0962845	1.0199
0.375	-0.00452276	0.000646804	-1.72086	0.0944697	-0.714608	0.0981724	1.02369
0.525	-0.00645486	0.000644237	-1.19702	0.0941314	-0.526951	0.0983358	1.01498
0.675	-0.00576933	0.000714127	-0.781777	0.104478	-0.260863	0.109236	1.01108
