1388966008	8	12.4037	503.733
1388969608	34	29.6023	1209.68
1388973208	31	29.4595	1211.08
1388976808	33	29.2681	1206.4
1388980408	25	29.187	1210.22
1388984008	28	29.2777	1214.3
1388987608	23	28.9967	1201.92
1388991208	42	28.7924	1198.15
1388994808	28	28.7465	1199.6
1388998408	23	28.5859	1196.08
1389002008	36	28.6813	1205.12
1389005608	28	28.2543	1192.13
1389009208	28	29.0401	1212.42
1389012808	31	29.2522	1207.58
1389016409	35	29.5362	1212.23
1389020009	35	29.7786	1214.97
1389023609	24	29.9928	1217.15
1389027209	32	30.1783	1218.5
1389030809	31	30.2906	1218.1
1389034409	34	30.3225	1214.92
1389038009	38	30.2748	1211.02
1389041609	34	30.3642	1215.05
1389045209	29	30.3825	1218.08
1389048809	49	30.1213	1216.03
1389052409	28	29.7909	1212.7
1389056009	33	29.4567	1208.12
1389059609	39	29.3911	1212.87
1389063209	25	29.365	1216.62
1389066809	26	28.576	1189.5
1389070409	32	28.8984	1206.6
1389074009	39	28.8394	1206.68
1389077609	26	28.7979	1211.87
1389081209	33	28.2107	1199.22
1389084809	32	28.0482	1201.02
1389088409	23	28.0069	1205.28
1389092009	22	27.6961	1192.98
1389095609	31	28.2308	1205.05
1389099209	26	28.7444	1211.15
1389102809	43	28.9219	1212.65
1389106409	32	29.0546	1213.4
1389110009	19	29.136	1213.3
1389113609	27	29.2407	1217
1389117209	30	29.1801	1213
1389120810	38	29.3247	1218.07
1389124410	45	29.1719	1210
1389128010	37	28.8136	1195.7
1389131610	22	28.3913	1181.85
1389135210	25	28.6406	1197.68
1389138810	29	28.6804	1207.02
1389142410	26	28.3892	1206.3
1389146010	15	27.9845	1200.92
1389149610	28	27.8483	1201.55
1389153210	29	27.6581	1201.65
1389156810	22	27.7001	1203.13
1389160410	23	27.5087	1201.22
1389164010	25	27.3521	1194.4
1389167610	39	27.3543	1198.9
1389171210	20	27.3551	1200.63
1389174810	25	27.5842	1212.23
1389178410	33	27.0304	1193.88
1389182010	36	27.7578	1207.22
1389185610	14	28.2594	1211.22
1389189210	24	28.4967	1209.97
1389192810	33	28.7806	1210.13
1389196410	38	29.0985	1211.92
1389200010	39	29.3994	1211.7
1389203610	30	29.84	1217.87
1389207210	17	30.1423	1219.88
1389210810	33	30.3333	1218.02
1389214410	25	30.4466	1216.58
1389218010	24	30.3334	1211.55
1389221610	24	30.224	1208.92
1389225211	34	30.1184	1209.7
1389228811	28	29.8066	1201.65
1389232411	33	29.8778	1204.38
1389236011	41	29.683	1204.62
1389239611	32	29.5207	1201.5
1389243211	37	29.6969	1210.53
1389246811	22	29.5499	1207.87
1389250411	38	29.209	1196.85
1389254011	42	29.4778	1210.62
1389257611	32	29.4878	1208.3
1389261211	37	29.4898	1211.03
1389264811	20	29.3036	1206.32
1389268411	19	29.3259	1204.73
1389272011	24	29.4052	1203.38
1389275611	23	29.7333	1209.12
1389279211	25	29.7713	1206.9
1389282811	37	29.7822	1204.53
1389286411	28	29.9291	1209.28
1389290011	34	29.8733	1205.67
1389293611	28	30.0264	1209.98
1389297211	25	29.98	1210.67
1389300811	29	29.7081	1203.68
1389304411	20	29.6226	1204.98
