0.075	-0.00276013	0.00123138	0.404762	0.169423	0.2815	0.183914	1.00407
0.225	-0.000598914	0.00123596	0.192844	0.170093	0.215497	0.185831	0.987887
0.375	-0.00339201	0.00122979	0.26027	0.168512	-0.0692477	0.184357	0.995942
0.525	-0.00100369	0.00123758	0.0192268	0.169626	0.174836	0.185528	0.995334
0.675	3.53587e-05	0.00122267	0.0327708	0.167876	-0.360526	0.185285	0.994999
