0.00025 0.0007
-0.0026 0.0007
-0.0042 0.0007
-0.0046 0.0007
-0.0041 0.0007



-2.57  0.1
-2.25  0.1
-1.85  0.1
-1.35  0.1
-0.75  0.1



-0.875 0.075
-0.725 0.075
-0.575 0.075
-0.30  0.075
-0.2  0.075
