363.25	0.00144344	-0.00137182	0.00183477	0.00492781	0.0271399	46.4573	21.3329	0.00556825	0.00210081	0.00144813	0.00266541	0.00183732	
363.27	0.00122358	0.00134427	0.00183477	0.00449827	0.0495205	137.691	23.37	0.00556825	0.00210081	0.00140264	0.00266541	0.00177961	
363.29	-0.00118336	0.00100926	0.00183477	0.0038488	0.110784	229.54	27.3136	0.00556825	0.00211916	0.00135169	0.00268869	0.00171497	
363.31	-0.000745603	-0.000971323	0.00183477	0.00303018	0.255692	322.49	34.6925	0.00556825	0.00210081	0.00120237	0.00266541	0.00152552	
363.33	0.000723245	-0.000452512	0.00183477	0.00211121	0.515808	57.9671	49.7934	0.00556825	0.00208246	0.000893909	0.00264213	0.00113415	
363.35	0.000151262	0.000457597	0.00183477	0.00119265	0.809558	161.708	88.1438	0.00556825	0.00230263	0.000303563	0.00292148	0.000385147	
363.37	-0.000194716	-0.000137334	0.00183477	0.000589644	0.949671	305.195	178.285	0.00556825	0.00227908	0.00286872	0.00289159	0.0036397	
363.39	0.000394626	4.49291e-05	0.00183477	0.000982865	0.866337	96.4953	106.957	0.00556825	0.00239437	0.000122656	0.00303787	0.00015562	
363.41	-0.000242571	0.000605538	0.00183477	0.00161425	0.679069	201.83	65.123	0.00556825	0.00215585	0.000626131	0.00273525	0.000794406	
363.43	-0.000759581	-0.000382871	0.00183477	0.00210497	0.517827	296.751	49.941	0.00556825	0.00208246	0.000908493	0.00264213	0.00115265	
363.45	0.000455379	-0.000851394	0.00183477	0.00238933	0.428302	28.1407	43.9976	0.00556825	0.00208246	0.00103105	0.00264213	0.00130815	
363.47	0.000880782	0.000455577	0.00183477	0.00245392	0.408856	117.35	42.8394	0.00556825	0.00208246	0.00104981	0.00264213	0.00133195	
363.49	-0.000385393	0.000852284	0.00183477	0.0023147	0.451227	204.332	45.4161	0.00556825	0.00208246	0.00100264	0.00264213	0.0012721	
363.51	-0.00077433	-0.000253112	0.00183477	0.00201596	0.546823	288.101	52.1461	0.00556825	0.00210081	0.000865413	0.00266541	0.001098	
363.53	7.26852e-05	-0.000658104	0.00183477	0.00163847	0.671168	6.30256	64.1601	0.00556825	0.00215585	0.00062917	0.00273525	0.000798263	
