364	-0.00540676	-0.0036184	0.00661589	0.00650583	0.616619	213.792	58.265	0.0200783	
364.006	-0.00308863	-0.00518261	0.00661574	0.00603317	0.6598	239.207	62.8283	0.0200778	
364.012	-0.000269744	-0.00535247	0.00661587	0.00535926	0.720292	267.115	70.7302	0.0200782	
364.018	0.00220753	-0.0038044	0.00661614	0.00439849	0.801727	300.125	86.1834	0.020079	
364.024	0.00343921	-0.00113384	0.00661584	0.00362129	0.860876	341.754	104.675	0.0200781	
364.03	0.00301583	0.00197218	0.0066161	0.00360344	0.862155	33.1824	105.198	0.0200789	
364.036	0.000860641	0.00464723	0.00661597	0.00472625	0.774791	79.508	80.2046	0.0200785	
364.042	-0.00262432	0.00580965	0.00661595	0.00637488	0.628622	114.31	59.4625	0.0200784	
364.048	-0.00655197	0.00513793	0.00661595	0.00832626	0.452971	141.897	45.5266	0.0200784	
364.054	-0.0100062	0.0024117	0.00661613	0.0102927	0.298168	166.449	36.8296	0.020079	
364.06	-0.0119479	-0.00192087	0.00661577	0.0121013	0.187699	189.133	31.3235	0.0200779	
364.066	-0.011653	-0.00701668	0.00661558	0.0136025	0.120776	211.054	27.8659	0.0200773	
364.072	-0.0090378	-0.0117154	0.00661561	0.0147964	0.0819898	232.352	25.6175	0.0200774	
364.078	-0.00436277	-0.0149242	0.00661536	0.0155488	0.0631522	253.705	24.377	0.0200766	
364.084	0.00142979	-0.0158925	0.00661543	0.0159567	0.0545319	275.141	23.7541	0.0200769	
364.09	0.00725548	-0.014209	0.00661566	0.0159543	0.0545914	297.05	23.7585	0.0200776	
364.096	0.0118093	-0.0101048	0.00661546	0.0155424	0.0633012	319.447	24.3874	0.020077	
364.102	0.0141867	-0.00445258	0.00661549	0.014869	0.0799881	342.575	25.4919	0.020077	
364.108	0.0139053	0.0017076	0.00661546	0.0140098	0.106204	7.00098	27.0552	0.0200769	
364.114	0.0109767	0.00710517	0.00661562	0.0130756	0.141816	32.9149	28.9889	0.0200774	
364.12	0.00605441	0.0106382	0.00661579	0.0122404	0.180581	60.3549	30.9678	0.020078	
364.126	0.000127752	0.011556	0.00661563	0.0115567	0.21745	89.3666	32.799	0.0200775	
364.132	-0.00554069	0.0098505	0.00661584	0.0113018	0.232434	119.357	33.5396	0.0200781	
364.138	-0.009798	0.00580573	0.00661584	0.0113889	0.227248	149.351	33.2832	0.0200781	
364.144	-0.0118301	0.000348908	0.00661533	0.0118352	0.201821	178.311	32.0256	0.0200766	
364.15	-0.0112313	-0.00538558	0.00661541	0.0124558	0.1699	205.618	30.4305	0.0200768	
364.156	-0.00820819	-0.0102966	0.00661546	0.0131679	0.137931	231.439	28.7849	0.020077	
364.162	-0.00340558	-0.0133608	0.00661583	0.013788	0.113983	255.7	27.492	0.0200781	
364.168	0.00215365	-0.0140398	0.00661571	0.014204	0.099775	278.721	26.6862	0.0200777	
364.174	0.00739544	-0.0123545	0.00661577	0.0143988	0.0936266	300.905	26.3255	0.0200779	
364.18	0.0113192	-0.00870092	0.00661595	0.0142769	0.0974537	322.451	26.551	0.0200785	
364.186	0.0133127	-0.00385932	0.00661579	0.0138609	0.111386	343.833	27.3473	0.020078	
