0.075	-0.00127403	0.00122649	-2.3343	0.168351	-0.640701	0.184071	1.00694
0.225	-0.00186488	0.00121298	-2.01174	0.16686	-0.595981	0.182518	0.993872
0.375	-0.00537602	0.00120153	-1.68122	0.164666	-0.760508	0.180945	1.00328
0.525	-0.0039507	0.00116285	-1.28371	0.159428	-0.180869	0.174785	1.0019
0.675	-0.00400434	0.00108738	-0.575222	0.149279	-0.534845	0.165019	0.995532
