15	1.0024500601851618	90376.896813742134
45	0.9908766109352103	89333.480817090145
75	0.99682324019916242	89869.605179513257
105	0.99984497754030123	90142.032958935895
135	0.999619744055952	90121.726806856589
165	1.0035631618619986	90477.24961872087
195	1.001671611109885	90306.714951776815
225	0.99456885034004663	89666.358386712804
255	0.99302600162180237	89527.261303530207
285	1.0077401731855864	90853.832289893539
315	1.0055494179953421	90656.322544883091
345	1.004266150969551	90540.628311144428
