364	-0.00508451	0.00127224	0.0026361	0.00524126	0.13854	165.952	28.817	0.00800018	
364.006	-0.0052434	-0.00117256	0.0026361	0.00537291	0.125288	192.605	28.1109	0.00800018	
364.012	-0.00424841	-0.00345708	0.0026361	0.00547726	0.115486	219.136	27.5754	0.00800018	
364.018	-0.00227764	-0.00506629	0.0026361	0.00555472	0.108599	245.793	27.1908	0.00800018	
364.024	0.000223296	-0.00559898	0.0026361	0.00560343	0.104434	272.284	26.9545	0.00800018	
364.03	0.00271457	-0.00492512	0.0026361	0.00562367	0.102741	298.862	26.8575	0.00800018	
364.036	0.00462078	-0.00319073	0.0026361	0.00561537	0.103433	325.374	26.8972	0.00800018	
364.042	0.00552023	-0.000808494	0.0026361	0.00557912	0.106497	351.668	27.0719	0.00800018	
364.048	0.00524601	0.0017038	0.0026361	0.00551576	0.112023	17.9928	27.3829	0.00800018	
364.054	0.00389971	0.00377433	0.0026361	0.00542709	0.120123	44.064	27.8303	0.00800018	
364.06	0.00180665	0.00499771	0.0026361	0.00531424	0.13107	70.1253	28.4213	0.00800018	
364.066	-0.000543547	0.00515116	0.0026361	0.00517976	0.145078	96.0235	29.1592	0.00800018	
364.072	-0.00263439	0.00428148	0.0026361	0.00502704	0.162299	121.604	30.045	0.00800018	
364.078	-0.00407855	0.00263813	0.0026361	0.0048574	0.18311	147.104	31.0943	0.00800018	
364.084	-0.0046337	0.000621088	0.0026361	0.00467513	0.207493	172.366	32.3065	0.00800018	
364.09	-0.00428316	-0.00132873	0.0026361	0.00448452	0.235267	197.235	33.6797	0.00800018	
364.096	-0.00318947	-0.00286558	0.0026361	0.00428768	0.266391	221.938	35.2259	0.00800018	
364.102	-0.00165081	-0.00374273	0.0026361	0.00409063	0.299993	246.199	36.9228	0.00800018	
364.108	1.64604e-05	-0.00389544	0.0026361	0.00389547	0.335592	270.242	38.7725	0.00800018	
364.114	0.00150375	-0.00338857	0.0026361	0.00370725	0.371988	293.93	40.7411	0.00800018	
364.12	0.00258837	-0.00240165	0.0026361	0.00353095	0.407761	317.143	42.7753	0.00800018	
364.126	0.00316761	-0.00114478	0.0026361	0.00336813	0.442087	340.13	44.8432	0.00800018	
364.132	0.00321986	0.000151637	0.0026361	0.00322343	0.473491	2.69631	46.8561	0.00800018	
364.138	0.00280415	0.00131528	0.0026361	0.00309729	0.501447	25.1288	48.7643	0.00800018	
364.144	0.00202501	0.00220159	0.0026361	0.00299127	0.525289	47.3923	50.4928	0.00800018	
364.15	0.00101891	0.00272098	0.0026361	0.0029055	0.544756	69.4709	51.9833	0.00800018	
364.156	-8.37768e-05	0.00283618	0.0026361	0.00283742	0.560298	91.6919	53.2306	0.00800018	
364.162	-0.00112952	0.00254582	0.0026361	0.00278515	0.572273	113.926	54.2296	0.00800018	
364.168	-0.00199015	0.00188969	0.0026361	0.00274438	0.58163	136.483	55.0351	0.00800018	
