364.54	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.55	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.56	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.57	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.58	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.59	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.6	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.61	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.62	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.63	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.64	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.65	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.66	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.67	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.68	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.69	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.7	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.71	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.72	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.73	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.74	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.75	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.76	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.77	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.78	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.79	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.8	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.81	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.82	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.83	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.84	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.85	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.86	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.87	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.88	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.89	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.9	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.91	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.92	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.93	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.94	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.95	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.96	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.97	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.98	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
364.99	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.01	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.02	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.03	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.04	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.05	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.06	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.07	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.08	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.09	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.1	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.11	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.12	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.13	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.14	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.15	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.16	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.17	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.18	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.19	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.2	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.21	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.22	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.23	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.24	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.25	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.26	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.27	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.28	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.29	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.3	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.31	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.32	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.33	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.34	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.35	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.36	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.37	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.38	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.39	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.4	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.41	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.42	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.43	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.44	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.45	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.46	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.47	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.48	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.49	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.5	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.51	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.52	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.53	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.54	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.55	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.56	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.57	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.58	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.59	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.6	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.61	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.62	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.63	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.64	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.65	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.66	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.67	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.68	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.69	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.7	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.71	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.72	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.73	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.74	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.75	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.76	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.77	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.78	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.79	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.8	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.81	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.82	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.83	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.84	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.85	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.86	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.87	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.88	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.89	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.9	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.91	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.92	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.93	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.94	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.95	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.96	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.97	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.98	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
365.99	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.01	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.02	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.03	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.04	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.05	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.06	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.07	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.08	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.09	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.1	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.11	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.12	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.13	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.14	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.15	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.16	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.17	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.18	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.19	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.2	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.21	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.22	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.23	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.24	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.25	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.26	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.27	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.28	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.29	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.3	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.31	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.32	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.33	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.34	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.35	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.36	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.37	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.38	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.39	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.4	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.41	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.42	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.43	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.44	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.45	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.46	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.47	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.48	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.49	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.5	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.51	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.52	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.53	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.54	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.55	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.56	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.57	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.58	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.59	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.6	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.61	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.62	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.63	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.64	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.65	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.66	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.67	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.68	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.69	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.7	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.71	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.72	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.73	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.74	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.75	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.76	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.77	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.78	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.79	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.8	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.81	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.82	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.83	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.84	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.85	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.86	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.87	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.88	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.89	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.9	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.91	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.92	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.93	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.94	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.95	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.96	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.97	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.98	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
366.99	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.01	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.02	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.03	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.04	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.05	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.06	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.07	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.08	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.09	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.1	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.11	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.12	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.13	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.14	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.15	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.16	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.17	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.18	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.19	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.2	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.21	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.22	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.23	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
367.24	-nan	-nan	inf	-nan	-nan	-nan	-nan	inf	
