364	0.00330403	0.00327062	0.00646353	0.00464904	0.772073	44.7088	79.6579	0.0196159	
364.006	0.0020496	0.00482137	0.00646359	0.00523894	0.720017	66.9694	70.6892	0.0196161	
364.012	-9.58066e-05	0.00558102	0.00646357	0.00558184	0.688741	90.9835	66.3464	0.019616	
364.018	-0.00248235	0.00551089	0.00646368	0.00604417	0.64584	114.249	61.2725	0.0196163	
364.024	-0.00489984	0.00418121	0.00646367	0.00644134	0.608626	139.525	57.4944	0.0196163	
364.03	-0.00640807	0.0017649	0.00646357	0.00664667	0.589353	164.601	55.7174	0.019616	
364.036	-0.0067482	-0.00118667	0.00646349	0.00685175	0.57014	189.973	54.0491	0.0196158	
364.042	-0.00571152	-0.00408736	0.00646348	0.00702338	0.554118	215.589	52.7282	0.0196157	
364.048	-0.00333984	-0.00616642	0.00646356	0.00701279	0.555113	241.559	52.8085	0.019616	
364.054	-0.000351138	-0.00693699	0.0064636	0.00694587	0.561358	267.102	53.3176	0.0196161	
364.06	0.00262261	-0.00617363	0.00646361	0.00670759	0.583646	293.016	55.2117	0.0196161	
364.066	0.00491202	-0.00426193	0.00646349	0.00650324	0.602801	319.053	56.9456	0.0196157	
364.072	0.00586224	-0.00160184	0.00646349	0.00607715	0.642741	344.717	60.9382	0.0196158	
364.078	0.00554798	0.00101699	0.00646371	0.00564042	0.683355	10.3875	65.6588	0.0196164	
364.084	0.004051	0.00298177	0.00646365	0.00503007	0.738744	36.3553	73.6253	0.0196162	
364.09	0.00214865	0.00376536	0.00646362	0.00433528	0.79857	60.2894	85.4243	0.0196161	
364.096	0.000349856	0.00363532	0.00646356	0.00365212	0.852459	84.5029	101.403	0.019616	
364.102	-0.000848482	0.002747	0.00646372	0.00287505	0.905813	107.165	128.813	0.0196165	
364.108	-0.00115503	0.00164676	0.00646361	0.00201145	0.952732	125.046	184.115	0.0196161	
364.114	-0.000821033	0.00100785	0.00646373	0.00129994	0.97998	129.168	284.893	0.0196165	
364.12	-0.000249969	0.00103754	0.00646356	0.00106723	0.986461	103.546	347.005	0.019616	
364.126	-5.26244e-05	0.00172607	0.00646371	0.00172687	0.964941	91.7463	214.459	0.0196164	
364.132	-0.000708379	0.00262276	0.00646368	0.00271673	0.915459	105.114	136.319	0.0196163	
364.138	-0.00221196	0.00311455	0.00646361	0.00382011	0.83975	125.382	96.9444	0.0196161	
364.144	-0.00422311	0.00262682	0.00646378	0.00497341	0.74378	148.118	74.4655	0.0196166	
364.15	-0.00605836	0.000805436	0.00646362	0.00611166	0.639525	172.427	60.5953	0.0196162	
364.156	-0.00687837	-0.00228013	0.00646377	0.00724644	0.533435	198.34	51.1074	0.0196166	
364.162	-0.00599606	-0.00589906	0.00646373	0.0084114	0.428819	224.533	44.0289	0.0196165	
364.168	-0.0031853	-0.0089357	0.00646358	0.00948646	0.340602	250.38	39.0384	0.019616	
364.174	0.00124485	-0.0104772	0.00646363	0.0105509	0.263875	276.776	35.1002	0.0196162	
