363	0.0250084	-0.00721953	0.00982041	0.0260296	0.0298151	343.897	21.6165	0.0298035	
363.008	0.0234931	0.00903716	0.00982052	0.0251713	0.0374468	21.0404	22.3538	0.0298038	
363.016	0.012843	0.0204731	0.00982054	0.024168	0.0484046	57.8995	23.2819	0.0298039	
363.024	-0.00172267	0.0229984	0.00982039	0.0230628	0.0634413	94.2837	24.3971	0.0298034	
363.032	-0.0141089	0.0165879	0.00982039	0.0217766	0.0855523	130.383	25.8381	0.0298035	
363.04	-0.0198157	0.00501652	0.00982042	0.0204408	0.114607	165.794	27.5267	0.0298035	
363.048	-0.0178689	-0.00666695	0.00982067	0.0190721	0.151715	200.461	29.5029	0.0298043	
363.056	-0.0102981	-0.0143726	0.00982068	0.0176811	0.197759	234.378	31.824	0.0298043	
363.064	-0.000713434	-0.0163124	0.00982065	0.016328	0.251037	267.496	34.4611	0.0298042	
363.072	0.00744766	-0.013087	0.00982068	0.0150578	0.308675	299.644	37.3682	0.0298043	
363.08	0.0121937	-0.00688286	0.00982069	0.0140022	0.361886	330.557	40.1855	0.0298044	
363.088	0.0130856	0.000134533	0.00982074	0.0130863	0.411563	0.589039	42.9983	0.0298045	
363.096	0.0109045	0.00615319	0.0098207	0.0125208	0.443642	29.4351	44.94	0.0298044	
363.104	0.00642895	0.0103034	0.00982084	0.0121446	0.465514	58.0374	46.3326	0.0298048	
363.112	0.000713603	0.0121454	0.00982074	0.0121664	0.464234	86.6375	46.2494	0.0298045	
363.12	-0.00540866	0.0112121	0.00982074	0.0124485	0.447819	115.753	45.2013	0.0298045	
363.128	-0.0106924	0.00718821	0.00982083	0.012884	0.42293	146.088	43.6737	0.0298048	
363.136	-0.0135006	0.000592608	0.00982057	0.0135136	0.388	177.487	41.638	0.029804	
363.144	-0.0123028	-0.0070575	0.00982074	0.0141834	0.352432	209.841	39.6722	0.0298045	
363.152	-0.00666569	-0.0132607	0.00982075	0.0148417	0.319193	243.313	37.9125	0.0298046	
363.16	0.00201711	-0.0153761	0.00982068	0.0155078	0.287431	277.474	36.2839	0.0298043	
363.168	0.0108838	-0.0118523	0.00982061	0.0160914	0.261218	312.561	34.9677	0.0298041	
363.176	0.0162091	-0.00345885	0.0098206	0.016574	0.240717	347.954	33.9494	0.0298041	
363.184	0.0154486	0.00698395	0.00982064	0.0169539	0.225341	24.3267	33.189	0.0298042	
363.192	0.00825245	0.0150827	0.00982059	0.0171927	0.216007	61.3148	32.7277	0.0298041	
