   363.500000      -1.70161118E-04   8.94017983E-03   7.90964998E-03   8.94179940E-03  0.527816534       91.0904007       50.6821442       2.40046345E-02
   363.510010      -2.72975652E-03   9.21752956E-03   7.90964998E-03   9.61324200E-03  0.477793783       106.496574       47.1422195       2.40046345E-02
   363.519989      -4.89974301E-03   8.11724272E-03   7.90964998E-03   9.48140863E-03  0.487503558       121.116081       47.7977066       2.40046345E-02
   363.529999      -5.94088994E-03   6.53193286E-03   7.90964998E-03   8.82951356E-03  0.536301494       132.287003       51.3266716       2.40046345E-02
   363.540009      -6.10786164E-03   5.49526000E-03   7.90964998E-03   8.21607281E-03  0.583045065       138.022202       55.1589050       2.40046345E-02
   363.549988      -6.40470069E-03   5.49250189E-03   7.90964998E-03   8.43728427E-03  0.566129386       139.384491       53.7127266       2.40046345E-02
   363.559998      -7.91798532E-03   5.92412567E-03   7.90964998E-03   9.88887064E-03  0.457702518       143.196686       45.8282433       2.40046345E-02
   363.570007      -1.09406440E-02   5.39975055E-03   7.90964998E-03   1.22006144E-02  0.304328024       153.731384       37.1448174       2.40046345E-02
   363.579987      -1.45579316E-02   2.59773829E-03   7.90964998E-03   1.47878872E-02  0.174173489       169.882553       30.6459961       2.40046345E-02
   363.589996      -1.69317797E-02  -2.92549725E-03   7.90964998E-03   1.71826575E-02   9.44591388E-02   189.802872       26.3748226       2.40046345E-02
   363.600006      -1.61272474E-02  -1.01458449E-02   7.90964998E-03   1.90532487E-02   5.49514107E-02   212.174500       23.7854214       2.40046345E-02
   363.609985      -1.13296853E-02  -1.67962089E-02   7.90964998E-03   2.02601682E-02   3.76090109E-02   235.998825       22.3684998       2.40046345E-02
   363.619995      -3.16142826E-03  -2.04681978E-02   7.90964998E-03   2.07109079E-02   3.24484631E-02   261.219727       21.8816853       2.40046345E-02
   363.630005       6.13887934E-03  -1.94218382E-02   7.90964998E-03   2.03689374E-02   3.63039114E-02   287.540771       22.2490520       2.40046345E-02
   363.640015       1.36226742E-02  -1.36849582E-02   7.90964998E-03   1.93094630E-02   5.07999435E-02   314.869324       23.4698181       2.40046345E-02
   363.649994       1.68896019E-02  -5.09752333E-03   7.90964998E-03   1.76420920E-02   8.31210539E-02   343.205444       25.6879730       2.40046345E-02
   363.660004       1.50822755E-02   3.58143891E-03   7.90964998E-03   1.55016687E-02  0.146534935       13.3580551       29.2348900       2.40046345E-02
   363.670013       9.13954806E-03   9.43344831E-03   7.90964998E-03   1.31347356E-02  0.251883149       45.9065742       34.5031357       2.40046345E-02
   363.679993       1.45613239E-03   1.07080154E-02   7.90964998E-03   1.08065680E-02  0.393245548       82.2561188       41.9364929       2.40046345E-02
   363.690002      -5.09063760E-03   7.38793099E-03   7.90964998E-03   8.97196308E-03  0.525542080       124.568703       50.5117531       2.40046345E-02
   363.700012      -8.15638062E-03   1.09314348E-03   7.90964998E-03   8.22930783E-03  0.582031786       172.366531       55.0701942       2.40046345E-02
   363.709991      -6.80744695E-03  -5.56154829E-03   7.90964998E-03   8.79045855E-03  0.539259076       219.248138       51.5547104       2.40046345E-02
   363.720001      -1.73068175E-03  -1.00803263E-02   7.90964998E-03   1.02278171E-02  0.433428228       260.257904       44.3095093       2.40046345E-02
   363.730011       5.12838829E-03  -1.07523911E-02   7.90964998E-03   1.19127780E-02  0.321686149       295.498962       38.0423050       2.40046345E-02
   363.739990       1.12145757E-02  -7.34921079E-03   7.90964998E-03   1.34081170E-02  0.237691283       326.762115       33.7996407       2.40046345E-02
   363.750000       1.44292880E-02  -1.01640809E-03   7.90964998E-03   1.44650415E-02  0.187828586       355.970734       31.3299866       2.40046345E-02
   363.760010       1.36056934E-02   6.10668818E-03   7.90964998E-03   1.49133001E-02  0.169064835       24.1721306       30.3882809       2.40046345E-02
   363.769989       9.06117260E-03   1.15590766E-02   7.90964998E-03   1.46873109E-02  0.178349346       51.9070663       30.8558578       2.40046345E-02
   363.779999       2.31152424E-03   1.35722728E-02   7.90964998E-03   1.37677062E-02  0.219834238       80.3345718       32.9168549       2.40046345E-02
   363.790009      -4.25356487E-03   1.14787677E-02   7.90964998E-03   1.22415246E-02  0.301905721       110.332664       37.0206795       2.40046345E-02
   363.799988      -8.30129068E-03   6.09397702E-03   7.90964998E-03   1.02979606E-02  0.428469568       143.717621       44.0077019       2.40046345E-02
   363.809998      -8.33996106E-03  -5.86242124E-04   7.90964998E-03   8.36054049E-03  0.571992218       184.020905       54.2057762       2.40046345E-02
   363.820007      -4.31204215E-03  -5.94874006E-03   7.90964998E-03   7.34719122E-03  0.649587393       234.062912       61.6820183       2.40046345E-02
   363.829987       2.32620095E-03  -7.77008710E-03   7.90964998E-03   8.11082404E-03  0.591107428       286.666595       55.8746643       2.40046345E-02
   363.839996       9.03489348E-03  -5.09904651E-03   7.90964998E-03   1.03744678E-02  0.423087776       330.560822       43.6831627       2.40046345E-02
   363.850006       1.31092332E-02   1.37636124E-03   7.90964998E-03   1.31812887E-02  0.249428988       5.99362516       34.3812790       2.40046345E-02
   363.859985       1.27028581E-02   9.45580099E-03   7.90964998E-03   1.58358701E-02  0.134769127       36.6633987       28.6179142       2.40046345E-02
   363.869995       7.63223413E-03   1.62828229E-02   7.90964998E-03   1.79828070E-02   7.54365176E-02   64.8861389       25.2012691       2.40046345E-02
   363.880005      -5.80894528E-04   1.93158854E-02   7.90964998E-03   1.93246175E-02   5.05627953E-02   91.7225647       23.4514122       2.40046345E-02
   363.890015      -9.23896860E-03   1.75157022E-02   7.90964998E-03   1.98029894E-02   4.35376167E-02   117.810219       22.8849068       2.40046345E-02
   363.899994      -1.55198565E-02   1.15054101E-02   7.90964998E-03   1.93194319E-02   5.06438464E-02   143.449173       23.4577065       2.40046345E-02
   363.910004      -1.76646933E-02   3.39689897E-03   7.90964998E-03   1.79883372E-02   7.53166825E-02   169.114960       25.1935215       2.40046345E-02
   363.920013      -1.54351629E-02  -4.09644842E-03   7.90964998E-03   1.59695074E-02  0.130268052       194.863495       28.3784313       2.40046345E-02
   363.929993      -1.01787178E-02  -8.85271374E-03   7.90964998E-03   1.34898787E-02  0.233550072       221.014404       33.5947838       2.40046345E-02
   363.940002      -4.00064420E-03  -1.00403279E-02   7.90964998E-03   1.08080218E-02  0.393146813       248.274811       41.9308510       2.40046345E-02
   363.950012       1.11042161E-03  -8.18649586E-03   7.90964998E-03   8.26146174E-03  0.579570472       277.724518       54.8558578       2.40046345E-02
   363.959991       4.00724402E-03  -4.67077922E-03   7.90964998E-03   6.15420053E-03  0.738827765       310.627594       73.6390610       2.40046345E-02
   363.970001       4.71251784E-03  -9.62351274E-04   7.90964998E-03   4.80977586E-03  0.831198633       348.458252       94.2225952       2.40046345E-02
   363.980011       3.90329259E-03   2.05270411E-03   7.90964998E-03   4.41013463E-03  0.856039524       27.7394524       102.760933       2.40046345E-02
   363.989990       2.32139137E-03   4.15599160E-03   7.90964998E-03   4.76037012E-03  0.834345460       60.8138046       95.2004852       2.40046345E-02
   364.000000       3.29736184E-04   5.64685650E-03   7.90964998E-03   5.65647567E-03  0.774366677       86.6581268       80.1187134       2.40046345E-02
   364.010010      -2.17684754E-03   6.55715074E-03   7.90964998E-03   6.90904399E-03  0.682838261       108.365173       65.5936737       2.40046345E-02
   364.019989      -5.34954714E-03   6.55297050E-03   7.90964998E-03   8.45925976E-03  0.564451873       129.226654       53.5731926       2.40046345E-02
   364.029999      -8.89438577E-03   4.94964002E-03   7.90964998E-03   1.01788519E-02  0.436903328       150.904495       44.5226593       2.40046345E-02
   364.040009      -1.17359478E-02   1.27766503E-03   7.90964998E-03   1.18052913E-02  0.328307629       173.786819       38.3886833       2.40046345E-02
   364.049988      -1.24903731E-02  -4.10012994E-03   7.90964998E-03   1.31461211E-02  0.251281530       198.173111       34.4732513       2.40046345E-02
   364.059998      -1.00470148E-02  -9.73780546E-03   7.90964998E-03   1.39916884E-02  0.209177405       224.104630       32.3899117       2.40046345E-02
   364.070007      -4.46109427E-03  -1.35068120E-02   7.90964998E-03   1.42244622E-02  0.198480576       251.722412       31.8598709       2.40046345E-02
   364.079987       2.66317092E-03  -1.35575458E-02   7.90964998E-03   1.38166388E-02  0.217475548       281.113373       32.8002777       2.40046345E-02
   364.089996       8.77034012E-03  -9.36040934E-03   7.90964998E-03   1.28271636E-02  0.268481672       313.135986       35.3304596       2.40046345E-02
   364.100006       1.12645598E-02  -2.25323625E-03   7.90964998E-03   1.14877056E-02  0.348302752       348.688477       39.4499626       2.40046345E-02
   364.109985       8.93587619E-03   4.89507196E-03   7.90964998E-03   1.01887984E-02  0.436196536       28.7139244       44.4791946       2.40046345E-02
   364.119995       2.63341144E-03   9.04836226E-03   7.90964998E-03   9.42378398E-03  0.491766542       73.7730331       48.0899811       2.40046345E-02
   364.130005      -4.89307614E-03   8.18580296E-03   7.90964998E-03   9.53674782E-03  0.483420283       120.868942       47.5203476       2.40046345E-02
   364.140015      -1.01278890E-02   2.62714061E-03   7.90964998E-03   1.04630785E-02  0.416890264       165.458176       43.3132133       2.40046345E-02
   364.149994      -1.05385613E-02  -5.15483087E-03   7.90964998E-03   1.17317326E-02  0.332881957       206.065109       38.6293831       2.40046345E-02
   364.160004      -5.75573789E-03  -1.15265241E-02   7.90964998E-03   1.28836827E-02  0.265381634       243.464874       35.1754684       2.40046345E-02
   364.170013       2.15848302E-03  -1.34587167E-02   7.90964998E-03   1.36307040E-02  0.226528987       279.111420       33.2476997       2.40046345E-02
   364.179993       9.57161654E-03  -9.91578493E-03   7.90964998E-03   1.37818232E-02  0.219151989       313.988220       32.8831367       2.40046345E-02
   364.190002       1.31087052E-02  -2.48936960E-03   7.90964998E-03   1.33429803E-02  0.241024479       349.247467       33.9646416       2.40046345E-02
   364.200012       1.11875972E-02   5.34117362E-03   7.90964998E-03   1.23971952E-02  0.292791665       25.5207043       36.5558167       2.40046345E-02
   364.209991       4.87646181E-03   1.00147519E-02   7.90964998E-03   1.11389020E-02  0.370979458       64.0372620       40.6852989       2.40046345E-02
   364.220001      -2.72727828E-03   9.51556396E-03   7.90964998E-03   9.89868678E-03  0.456992596       105.992966       45.7827950       2.40046345E-02
   364.230011      -7.94127211E-03   4.33518365E-03   7.90964998E-03   9.04752035E-03  0.519854605       151.369644       50.0899200       2.40046345E-02
   364.239990      -8.40661302E-03  -2.81269848E-03   7.90964998E-03   8.86467192E-03  0.533641696       198.499298       51.1231041       2.40046345E-02
   364.250000      -4.13623080E-03  -8.31605960E-03   7.90964998E-03   9.28790867E-03  0.501861095       243.555237       48.7934990       2.40046345E-02
   364.260010       2.58568791E-03  -9.60521121E-03   7.90964998E-03   9.94715374E-03  0.453493029       285.066650       45.5597229       2.40046345E-02
   364.269989       8.29418283E-03  -6.25595264E-03   7.90964998E-03   1.03889564E-02  0.422071785       322.974304       43.6222420       2.40046345E-02
   364.279999       1.03333155E-02  -2.78848456E-04   7.90964998E-03   1.03370771E-02  0.425714433       358.454224       43.8411713       2.40046345E-02
   364.290009       8.04175436E-03   5.17391693E-03   7.90964998E-03   9.56238620E-03  0.481532127       32.7564850       47.3929367       2.40046345E-02
   364.299988       3.08194105E-03   7.40911718E-03   7.90964998E-03   8.02454818E-03  0.597720623       67.4143524       56.4753990       2.40046345E-02
   364.309998      -1.50613184E-03   5.57905948E-03   7.90964998E-03   5.77878347E-03  0.765759170       105.107529       78.4230042       2.40046345E-02
   364.320007      -3.03204008E-03   1.18680752E-03   7.90964998E-03   3.25603737E-03  0.918760836       158.623535       139.184387       2.40046345E-02
   364.329987      -5.58805827E-04  -2.79490161E-03   7.90964998E-03   2.85021751E-03  0.937137842       258.693512       159.001755       2.40046345E-02
   364.339996       4.55602119E-03  -3.55414581E-03   7.90964998E-03   5.77834575E-03  0.765790164       322.042267       78.4289474       2.40046345E-02
   364.350006       9.31284670E-03   7.37931259E-05   7.90964998E-03   9.31313913E-03  0.499982297      0.453990728       48.6613121       2.40046345E-02
   364.359985       1.06152929E-02   6.83225226E-03   7.90964998E-03   1.26239499E-02  0.279811829       32.7662849       35.8991890       2.40046345E-02
   364.369995       6.94647711E-03   1.37149561E-02   7.90964998E-03   1.53737944E-02  0.151232392       63.1382751       29.4780560       2.40046345E-02
   364.380005      -8.19031440E-04   1.73014402E-02   7.90964998E-03   1.73208155E-02   9.09282044E-02   92.7103043       26.1644478       2.40046345E-02
   364.390015      -9.73021984E-03   1.55373784E-02   7.90964998E-03   1.83326844E-02   6.81523308E-02   122.056694       24.7203064       2.40046345E-02
   364.399994      -1.61483623E-02   8.77716485E-03   7.90964998E-03   1.83795597E-02   6.72214255E-02   151.474472       24.6572590       2.40046345E-02
   364.410004      -1.75178051E-02  -5.07884892E-04   7.90964998E-03   1.75251663E-02   8.58980343E-02   181.660690       25.8593597       2.40046345E-02
   364.420013      -1.34104770E-02  -8.70550424E-03   7.90964998E-03   1.59883294E-02  0.129643291       212.989899       28.3450222       2.40046345E-02
   364.429993      -5.74218994E-03  -1.28129534E-02   7.90964998E-03   1.40408166E-02  0.206887722       245.860229       32.2765808       2.40046345E-02
   364.440002       2.34120036E-03  -1.18165938E-02   7.90964998E-03   1.20462896E-02  0.313566476       281.206787       37.6206741       2.40046345E-02
   364.450012       7.75479246E-03  -6.81808358E-03   7.90964998E-03   1.03258444E-02  0.426504880       318.677765       43.8888626       2.40046345E-02
   364.459991       9.05610621E-03  -5.10502432E-04   7.90964998E-03   9.07048304E-03  0.518128991       356.773590       49.9631157       2.40046345E-02
   364.470001       6.84846286E-03   4.48190607E-03   7.90964998E-03   8.18467606E-03  0.585449457       33.2023277       55.3704948       2.40046345E-02
   364.480011       3.10702017E-03   6.65215822E-03   7.90964998E-03   7.34198792E-03  0.649984300       64.9641571       61.7257309       2.40046345E-02
   364.489990       8.58272033E-05   6.24857331E-03   7.90964998E-03   6.24916283E-03  0.731905520       89.2130661       72.5200500       2.40046345E-02
   364.500000      -9.85251972E-04   4.94802371E-03   7.90964998E-03   5.04516205E-03  0.815930843       101.261467       89.8265610       2.40046345E-02
   364.510010      -4.68233076E-04   4.62279795E-03   7.90964998E-03   4.64645075E-03  0.841521800       95.7836456       97.5345688       2.40046345E-02
   364.519989       2.62178983E-05   6.18779380E-03   7.90964998E-03   6.18784921E-03  0.736379623       89.7572403       73.2386246       2.40046345E-02
   364.529999      -1.34016178E-03   9.07259621E-03   7.90964998E-03   9.17104352E-03  0.510588408       98.4027100       49.4152679       2.40046345E-02
   364.540009      -5.41545870E-03   1.13892145E-02   7.90964998E-03   1.26111610E-02  0.280534446       115.430634       35.9355965       2.40046345E-02
   364.549988      -1.14737349E-02   1.10411095E-02   7.90964998E-03   1.59233380E-02  0.131810084       136.100815       28.4607143       2.40046345E-02
   364.559998      -1.73669271E-02   6.80498173E-03   7.90964998E-03   1.86525583E-02   6.20037727E-02   158.602997       24.2963772       2.40046345E-02
   364.570007      -2.05009580E-02  -7.02724792E-04   7.90964998E-03   2.05129981E-02   3.46347205E-02   181.963211       22.0928001       2.40046345E-02
   364.579987      -1.91560704E-02  -9.28251911E-03   7.90964998E-03   2.12866198E-02   2.67469063E-02   205.853592       21.2898788       2.40046345E-02
   364.589996      -1.32898549E-02  -1.60859711E-02   7.90964998E-03   2.08657309E-02   3.08213774E-02   230.437286       21.7193241       2.40046345E-02
   364.600006      -4.79293149E-03  -1.87158138E-02   7.90964998E-03   1.93197802E-02   5.06383888E-02   255.635849       23.4572849       2.40046345E-02
   364.609985       3.41803813E-03  -1.64185893E-02   7.90964998E-03   1.67706013E-02  0.105634041       281.759949       27.0228558       2.40046345E-02
   364.619995       8.62277299E-03  -1.04184439E-02   7.90964998E-03   1.35239111E-02  0.231840387       309.612701       33.5102425       2.40046345E-02
   364.630005       9.40384809E-03  -3.26440227E-03   7.90964998E-03   9.95432958E-03  0.452975720       340.856354       45.5268784       2.40046345E-02
   364.640015       6.21762779E-03   2.27475492E-03   7.90964998E-03   6.62067998E-03  0.704465032       20.0953369       68.4506073       2.40046345E-02
   364.649994       1.07130548E-03   4.39343974E-03   7.90964998E-03   4.52216854E-03  0.849220455       76.2963028       100.215096       2.40046345E-02
   364.660004      -3.54498602E-03   2.95929913E-03   7.90964998E-03   4.61783260E-03  0.843306839       140.145401       98.1390228       2.40046345E-02
   364.670013      -5.74364467E-03  -6.22674881E-04   7.90964998E-03   5.77729847E-03  0.765864193       186.187332       78.4431686       2.40046345E-02
   364.679993      -4.97237640E-03  -4.17183945E-03   7.90964998E-03   6.49066782E-03  0.714127958       219.996765       69.8217163       2.40046345E-02
   364.690002      -2.27142242E-03  -5.89687983E-03   7.90964998E-03   6.31922064E-03  0.726773083       248.933792       71.7160492       2.40046345E-02
   364.700012       5.11368969E-04  -5.11782104E-03   7.90964998E-03   5.14330529E-03  0.809436381       275.706024       88.1125183       2.40046345E-02
   364.709991       1.61863945E-03  -2.57406663E-03   7.90964998E-03   3.04069277E-03  0.928771496       302.162750       149.041550       2.40046345E-02
   364.720001       2.96775193E-04   6.54982723E-05   7.90964998E-03   3.03916982E-04  0.999262094       12.4456663       1491.16235       2.40046345E-02
   364.730011      -2.96085142E-03   1.01186929E-03   7.90964998E-03   3.12898075E-03  0.924737036       161.132172       144.836151       2.40046345E-02
   364.739990      -6.58969395E-03  -7.31535139E-04   7.90964998E-03   6.63017388E-03  0.703757107       186.334579       68.3525925       2.40046345E-02
   364.750000      -8.72641895E-03  -4.98287519E-03   7.90964998E-03   1.00488523E-02  0.446182311       209.726822       45.0986404       2.40046345E-02
   364.760010      -8.00670218E-03  -1.04126781E-02   7.90964998E-03   1.31351110E-02  0.251863271       232.441971       34.5021515       2.40046345E-02
   364.769989      -4.14450001E-03  -1.51012475E-02   7.90964998E-03   1.56596471E-02  0.140881747       254.653198       28.9399586       2.40046345E-02
   364.779999       2.01812130E-03  -1.73859466E-02   7.90964998E-03   1.75026841E-02   8.64403397E-02   276.621124       25.8925743       2.40046345E-02
   364.790009       8.90549179E-03  -1.63586549E-02   7.90964998E-03   1.86256114E-02   6.25035465E-02   298.563446       24.3315258       2.40046345E-02
   364.799988       1.46401078E-02  -1.21315150E-02   7.90964998E-03   1.90133229E-02   5.56229465E-02   320.353210       23.8353691       2.40046345E-02
   364.809998       1.78707987E-02  -5.68224024E-03   7.90964998E-03   1.87524203E-02   6.01801388E-02   342.361328       24.1669903       2.40046345E-02
   364.820007       1.78468209E-02   1.47719041E-03   7.90964998E-03   1.79078504E-02   7.70759881E-02   4.73161507       25.3067551       2.40046345E-02
   364.829987       1.47649152E-02   7.74620892E-03   7.90964998E-03   1.66735258E-02  0.108410805       27.6831303       27.1801891       2.40046345E-02
   364.839996       9.35479905E-03   1.19107319E-02   7.90964998E-03   1.51452236E-02  0.159903094       51.8535805       29.9229355       2.40046345E-02
   364.850006       2.90192757E-03   1.31869502E-02   7.90964998E-03   1.35024758E-02  0.232916251       77.5892715       33.5634422       2.40046345E-02
   364.859985      -3.19396192E-03   1.15432888E-02   7.90964998E-03   1.19770160E-02  0.317764819       105.466469       37.8382721       2.40046345E-02
   364.869995      -7.72469584E-03   7.41075771E-03   7.90964998E-03   1.07046831E-02  0.400194257       136.188263       42.3356361       2.40046345E-02
   364.880005      -9.69078764E-03   1.82430330E-03   7.90964998E-03   9.86100640E-03  0.459719986       169.338776       45.9577408       2.40046345E-02
   364.890015      -8.72777868E-03  -3.79430596E-03   7.90964998E-03   9.51687340E-03  0.484885484       203.496475       47.6195831       2.40046345E-02
   364.899994      -5.23849716E-03  -7.99130555E-03   7.90964998E-03   9.55525134E-03  0.482057333       236.754196       47.4283257       2.40046345E-02
   364.910004      -2.80677225E-04  -9.72936116E-03   7.90964998E-03   9.73340869E-03  0.468998343       268.347565       46.5602112       2.40046345E-02
   364.920013       4.60376311E-03  -8.64116196E-03   7.90964998E-03   9.79103241E-03  0.464800209       298.047424       46.2861862       2.40046345E-02
   364.929993       7.90564157E-03  -5.31826867E-03   7.90964998E-03   9.52801947E-03  0.484063596       326.070587       47.5638809       2.40046345E-02
   364.940002       8.76551867E-03  -1.04293495E-03   7.90964998E-03   8.82734545E-03  0.536465585       353.214752       51.3392830       2.40046345E-02
   364.950012       7.16436887E-03   2.59720418E-03   7.90964998E-03   7.62060704E-03  0.628685176       19.9264336       59.4689636       2.40046345E-02
   364.959991       4.11160709E-03   4.31364588E-03   7.90964998E-03   5.95926633E-03  0.752903104       46.3736992       76.0478821       2.40046345E-02
   364.970001       1.11185969E-03   3.78610496E-03   7.90964998E-03   3.94598814E-03  0.882989466       73.6341553       114.848183       2.40046345E-02
   364.980011      -4.67734470E-04   1.65207556E-03   7.90964998E-03   1.71701168E-03  0.976713955       105.807846       263.940887       2.40046345E-02
   364.989990       1.17092177E-05  -7.26667873E-04   7.90964998E-03   7.26762228E-04  0.995787680       270.923157       623.573364       2.40046345E-02
   365.000000       2.14189081E-03  -1.89355982E-03   7.90964998E-03   2.85889232E-03  0.936766982       318.521393       158.519287       2.40046345E-02
   365.010010       4.63777408E-03  -1.02354947E-03   7.90964998E-03   4.74937912E-03  0.835042775       347.554413       95.4208069       2.40046345E-02
   365.019989       6.03825506E-03   1.56746781E-03   7.90964998E-03   6.23838790E-03  0.732692957       14.5521841       72.6453018       2.40046345E-02
   365.029999       5.36212465E-03   4.80556628E-03   7.90964998E-03   7.20040593E-03  0.660768330       41.8668747       62.9394493       2.40046345E-02
   365.040009       2.74808356E-03   7.10319495E-03   7.90964998E-03   7.61625497E-03  0.629018486       68.8495407       59.5029411       2.40046345E-02
   365.049988      -8.08760116E-04   7.38093676E-03   7.90964998E-03   7.42511405E-03  0.643638849       96.2531967       61.0346947       2.40046345E-02
   365.059998      -3.74078122E-03   5.54515189E-03   7.90964998E-03   6.68895757E-03  0.699367225       124.003769       67.7518997       2.40046345E-02
   365.070007      -4.80993604E-03   2.53108679E-03   7.90964998E-03   5.43524465E-03  0.789702713       152.245743       83.3797913       2.40046345E-02
   365.079987      -3.73868621E-03  -1.05089181E-04   7.90964998E-03   3.74016305E-03  0.894224286       181.610092       121.168404       2.40046345E-02
   365.089996      -1.37474842E-03  -1.02904532E-03   7.90964998E-03   1.71722670E-03  0.976708174       216.816086       263.907837       2.40046345E-02
   365.100006       7.91034661E-04   1.92068357E-04   7.90964998E-03   8.14018480E-04  0.994718313       13.6476784       556.731262       2.40046345E-02
   365.109985       1.25238963E-03   2.93679954E-03   7.90964998E-03   3.19269043E-03  0.921765327       66.9043198       141.945969       2.40046345E-02
   365.119995      -6.49449823E-04   5.68294059E-03   7.90964998E-03   5.71992993E-03  0.769912004       96.5195236       79.2299118       2.40046345E-02
   365.130005      -4.48593218E-03   6.82825269E-03   7.90964998E-03   8.16998351E-03  0.586574793       123.303574       55.4700699       2.40046345E-02
   365.140015      -8.88663437E-03   5.42851537E-03   7.90964998E-03   1.04135033E-02  0.420352846       148.580795       43.5194130       2.40046345E-02
   365.149994      -1.22200251E-02   1.59885385E-03   7.90964998E-03   1.23241777E-02  0.297046155       172.545837       36.7723961       2.40046345E-02
   365.160004      -1.33200381E-02  -3.66447191E-03   7.90964998E-03   1.38149112E-02  0.217558518       195.382095       32.8043785       2.40046345E-02
   365.170013      -1.18852854E-02  -8.88953451E-03   7.90964998E-03   1.48419617E-02  0.171957433       216.794449       30.5343437       2.40046345E-02
   365.179993      -8.51114001E-03  -1.28623908E-02   7.90964998E-03   1.54233789E-02  0.149397910       236.507111       29.3832855       2.40046345E-02
   365.190002      -4.16520890E-03  -1.51167000E-02   7.90964998E-03   1.56800374E-02  0.140164062       254.595169       28.9023285       2.40046345E-02
   365.200012       2.54380546E-04  -1.58331301E-02   7.90964998E-03   1.58351734E-02  0.134792909       270.920471       28.6191730       2.40046345E-02
   365.209991       4.36802628E-03  -1.54543649E-02   7.90964998E-03   1.60597954E-02  0.127291813       285.782440       28.2188873       2.40046345E-02
   365.220001       8.33535939E-03  -1.42881647E-02   7.90964998E-03   1.65417623E-02  0.112269804       300.258240       27.3966923       2.40046345E-02
   365.230011       1.22839333E-02  -1.21787535E-02   7.90964998E-03   1.72978919E-02   9.15067196E-02   315.246338       26.1991196       2.40046345E-02
   365.239990       1.59992613E-02  -8.67235288E-03   7.90964998E-03   1.81985181E-02   7.08748996E-02   331.540222       24.9025536       2.40046345E-02
   365.250000       1.86964255E-02  -3.43434582E-03   7.90964998E-03   1.90092362E-02   5.56920581E-02   349.591370       23.8404942       2.40046345E-02
