363.25	-342.907	104.264	0.00151021	0.000735949	0.88804	253.088	117.574	0.00458327	1.22669e-09
363.27	-37.3842	-388.284	0.00151021	0.000800983	0.868793	354.5	108.028	0.00458327	1.33509e-09
363.29	387.383	61.5466	0.00151021	0.000805422	0.867436	99.0276	107.433	0.00458327	1.34249e-09
363.31	-170.616	331.234	0.00151021	0.000765077	0.879569	207.253	113.098	0.00458327	1.27524e-09
363.33	-218.3	-265.735	0.00151021	0.000706166	0.896442	320.597	122.533	0.00458327	1.17705e-09
363.35	323.94	-54.8083	0.00151021	0.000674626	0.905041	80.3969	128.262	0.00458327	1.12448e-09
363.37	-145.963	326.47	0.00151021	0.000734318	0.888507	204.089	117.835	0.00458327	1.22397e-09
363.39	-261.201	-365.294	0.00151021	0.000922117	0.829934	324.434	93.837	0.00458327	1.537e-09
363.41	581.247	-124.178	0.00151021	0.00122046	0.721414	77.9405	70.8987	0.00458327	2.03428e-09
363.43	-79.914	771.177	0.00151021	0.001592	0.573714	185.916	54.3522	0.00458327	2.65357e-09
363.45	-914.193	-338.323	0.00151021	0.00200161	0.415478	290.308	43.2295	0.00458327	3.33632e-09
363.47	631.703	-993.271	0.00151021	0.0024171	0.277813	32.4556	35.7986	0.00458327	4.02886e-09
363.49	996.803	936.251	0.00151021	0.00280809	0.177516	133.206	30.814	0.00458327	4.68058e-09
363.51	-1226.21	919.468	0.00151021	0.00314711	0.11403	233.136	27.4946	0.00458327	5.24566e-09
363.53	-762.413	-1476.42	0.00151021	0.003412	0.0779108	332.688	25.3601	0.00458327	5.68718e-09
363.55	1664.66	-532.807	0.00151021	0.003589	0.0593767	72.2517	24.1094	0.00458327	5.98221e-09
363.57	242.913	1773.58	0.00151021	0.00367583	0.0517081	172.201	23.5399	0.00458327	6.12694e-09
363.59	-1792.01	-91.1725	0.00151021	0.00368444	0.0509943	272.913	23.4849	0.00458327	6.1413e-09
363.61	450.934	-1715.75	0.00151021	0.00364274	0.0545277	14.7255	23.7538	0.00458327	6.07178e-09
363.63	1547.65	816.879	0.00151021	0.00359342	0.058965	117.826	24.0798	0.00458327	5.98958e-09
