0.075	-0.00137913	0.00123989	0.310474	0.170812	0.12943	0.185273	1.00302
0.225	0.000826501	0.00124238	0.0692243	0.171234	0.0877148	0.186803	0.986533
0.375	-0.00175078	0.00123383	0.138402	0.169424	-0.189088	0.185145	0.993974
0.525	3.32561e-05	0.00123932	-0.0502429	0.170171	0.0252557	0.185894	0.991312
0.675	0.00130942	0.00121433	-0.0211047	0.167076	-0.510702	0.183884	0.98827
0.075	-9.66954e-05	0.000578613	-2.56753	0.07946	-0.947542	0.0869661	1.00122
0.225	-0.0027697	0.000570166	-2.28344	0.0781989	-0.785681	0.0855762	0.990184
0.375	-0.00419018	0.000569443	-1.8065	0.0779059	-0.556339	0.0854523	1.00332
0.525	-0.00498753	0.000583811	-1.39222	0.0801186	-0.274966	0.0878645	0.99666
0.675	-0.00394211	0.000626341	-0.761947	0.0861804	-0.22251	0.0950848	1.0135
0.075	-0.00232494	0.00123483	3.85048	0.167372	1.26833	0.183317	1.00559
0.225	0.00431779	0.001233	3.21484	0.168773	0.902682	0.185204	0.988523
0.375	0.0036972	0.00122656	2.63629	0.167847	0.500441	0.183593	0.994208
0.525	0.00583319	0.00123122	1.84934	0.168803	0.414715	0.184882	0.992425
0.675	0.00625387	0.00121038	0.95958	0.166735	-0.390033	0.183393	0.98771
0.075	-0.00137913	0.00123989	0.310474	0.170812	0.12943	0.185273	1.00302
0.225	0.000826501	0.00124238	0.0692243	0.171234	0.0877148	0.186803	0.986533
0.375	-0.00175078	0.00123383	0.138402	0.169424	-0.189088	0.185145	0.993974
0.525	3.32561e-05	0.00123932	-0.0502429	0.170171	0.0252557	0.185894	0.991312
0.675	0.00130942	0.00121433	-0.0211047	0.167076	-0.510702	0.183884	0.98827
