363.25	0.000509623	0.0012719	0.00191059	0.00368712	0.155342	158.165	29.6895	0.00579837	0.00220673	0.00137363	0.00278732	0.00173503	
363.27	-0.000925039	0.000407765	0.00191059	0.00272034	0.362898	246.212	40.2409	0.00579837	0.00216852	0.00115976	0.00273906	0.00146489	
363.29	-0.00033288	-0.000572408	0.00191059	0.00178184	0.647341	329.82	61.4358	0.00579837	0.00222584	0.000706122	0.00281146	0.000891902	
363.31	0.000250573	-0.000285288	0.00191059	0.00102176	0.866754	41.2933	107.137	0.00579837	0.00249332	0.000126083	0.00314931	0.000159255	
363.33	0.000260322	-9.68999e-06	0.00191059	0.000700998	0.934907	87.8683	156.162	0.00579837	0.00229566	0.00299666	0.00289965	0.00378508	
363.35	0.00018652	0.000250126	0.00191059	0.000839611	0.907957	143.288	130.38	0.00579837	0.00222134	0.00306095	0.00280578	0.00386629	
363.37	-0.000245864	0.000268748	0.00191059	0.000980163	0.876698	222.454	111.684	0.00579837	0.00253154	0.000106418	0.00319758	0.000134416	
363.39	-0.000256194	-0.000239916	0.00191059	0.000944498	0.88498	313.121	115.902	0.00579837	0.00255064	7.23043e-05	0.00322171	9.13275e-05	
363.41	0.000227617	-0.000158588	0.00191059	0.000746509	0.926509	55.1339	146.641	0.00579837	0.00225976	0.00300627	0.0028543	0.00379721	
363.43	-6.612e-06	0.000208246	0.00191059	0.000560659	0.957858	181.819	195.25	0.00579837	0.00242259	0.00298325	0.00305997	0.00376814	
363.45	-0.000185111	-0.000217081	0.00191059	0.000767699	0.922446	319.545	142.593	0.00579837	0.00226298	0.00303068	0.00285837	0.00382805	
363.47	0.000448697	-0.000164743	0.00191059	0.00128623	0.797236	69.8388	85.1085	0.00579837	0.00237869	0.000358385	0.00300452	0.000452675	
363.49	0.000155391	0.000678353	0.00191059	0.00187269	0.618562	167.098	58.4555	0.00579837	0.00220673	0.00077131	0.00278732	0.000974241	
363.51	-0.00088618	0.000165133	0.00191059	0.00242571	0.446661	259.444	45.1287	0.00579837	0.00218763	0.00105845	0.00276319	0.00133692	
363.53	-0.000199985	-0.00105694	0.00191059	0.00289463	0.317373	349.286	37.8179	0.00579837	0.00218763	0.00121159	0.00276319	0.00153036	
363.55	0.00118056	-0.000262369	0.00191059	0.00325433	0.234423	77.4702	33.6379	0.00579837	0.00220673	0.00129781	0.00278732	0.00163926	
363.57	0.000350237	0.00125188	0.00191059	0.0034981	0.187103	164.37	31.2938	0.00579837	0.00220673	0.00133942	0.00278732	0.00169182	
363.59	-0.0012699	0.00045703	0.00191059	0.00363179	0.164202	250.206	30.1419	0.00579837	0.00220673	0.00136939	0.00278732	0.00172967	
363.61	-0.000572468	-0.00123666	0.00191059	0.00366705	0.158515	335.16	29.852	0.00579837	0.00220673	0.00135559	0.00278732	0.00171225	
363.63	0.0011563	-0.000684038	0.00191059	0.00361523	0.166923	59.3926	30.2799	0.00579837	0.00220673	0.00135448	0.00278732	0.00171084	
363.65	0.00077892	0.00103419	0.00191059	0.00348398	0.189647	143.014	31.4206	0.00579837	0.00220673	0.00132665	0.00278732	0.00167568	
363.67	-0.000876547	0.000845987	0.00191059	0.00327812	0.229484	226.016	33.3938	0.00579837	0.00220673	0.00129714	0.00278732	0.00163841	
363.69	-0.000877545	-0.000690415	0.00191059	0.00300466	0.290373	308.194	36.433	0.00579837	0.00218763	0.00122476	0.00276319	0.00154699	
363.71	0.000483926	-0.000870506	0.00191059	0.00268011	0.373861	29.0703	40.8449	0.00579837	0.00218763	0.00114419	0.00276319	0.00144523	
363.73	0.000826778	0.000266673	0.00191059	0.00233768	0.473066	107.877	46.828	0.00579837	0.00216852	0.0010189	0.00273906	0.00128697	
363.75	-4.99875e-05	0.00075284	0.00191059	0.00203031	0.568575	183.799	53.9173	0.00579837	0.00218763	0.000857248	0.00276319	0.00108279	
363.77	-0.00065856	0.000153116	0.00191059	0.00181941	0.635454	256.911	60.1671	0.00579837	0.00222584	0.000741759	0.00281146	0.000936915	
363.79	-0.000328439	-0.000555493	0.00191059	0.00173653	0.661631	329.406	63.0388	0.00579837	0.00224495	0.000683988	0.00283559	0.000863945	
363.81	0.000454951	-0.000461616	0.00191059	0.00174407	0.659257	44.5834	62.7662	0.00579837	0.00224495	0.000691148	0.00283559	0.000872988	
363.83	0.000539554	0.000366185	0.00191059	0.00175471	0.655904	124.164	62.3857	0.00579837	0.00224495	0.000701249	0.00283559	0.000885747	
363.85	-0.000294995	0.000552137	0.00191059	0.00168453	0.677951	208.115	64.9847	0.00579837	0.00224495	0.000655404	0.00283559	0.000827841	
363.87	-0.000493916	-0.000242995	0.00191059	0.00148124	0.740427	296.196	73.9036	0.00579837	0.00230226	0.000503349	0.00290799	0.00063578	
363.89	0.000207652	-0.000365493	0.00191059	0.00113117	0.839236	29.6028	96.7749	0.00579837	0.00245511	0.000230619	0.00310105	0.000291295	
363.91	0.000174319	0.000183068	0.00191059	0.000680234	0.938587	136.402	160.928	0.00579837	0.00231577	0.00299601	0.00292505	0.00378425	
363.93	-0.000161363	-6.53082e-05	0.00191059	0.000468433	0.970391	292.035	233.692	0.00579837	0.00248347	0.0029519	0.00313686	0.00372854	
363.95	0.000333147	-0.000134393	0.00191059	0.000966675	0.879857	68.0306	113.243	0.00579837	0.00255064	9.35172e-05	0.00322171	0.000118121	
363.97	9.55129e-05	0.000604781	0.00191059	0.0016476	0.689475	171.025	66.4414	0.00579837	0.00226405	0.000620302	0.00285972	0.000783503	
363.99	-0.000854077	4.10474e-05	0.00191059	0.00230092	0.484243	267.248	47.576	0.00579837	0.00216852	0.00100581	0.00273906	0.00127044	
364.01	2.8763e-05	-0.00105604	0.00191059	0.0028428	0.330566	1.56016	38.5074	0.00579837	0.00218763	0.00118567	0.00276319	0.00149762	
364.03	0.00118972	0.000109521	0.00191059	0.00321501	0.242734	95.2596	34.0493	0.00579837	0.00220673	0.00128425	0.00278732	0.00162213	
364.05	-0.000193177	0.00124074	0.00191059	0.00337898	0.20932	188.85	32.397	0.00579837	0.00218763	0.00129913	0.00276319	0.00164093	
